Timestamp,Total_CPU_Count
2024-09-17 01:30:17,13
2024-09-17 01:30:50,16
2024-09-17 01:31:22,12
2024-09-17 01:31:54,14
2024-09-17 01:32:27,14
2024-09-17 01:32:59,16
2024-09-17 01:33:32,19
2024-09-17 01:34:04,13
2024-09-17 01:34:36,16
2024-09-17 01:35:09,11
2024-09-17 01:35:41,15
2024-09-17 01:36:13,15
2024-09-17 01:36:46,20
2024-09-17 01:37:18,15
2024-09-17 01:37:51,14
2024-09-17 01:38:23,16
2024-09-17 01:38:55,15
2024-09-17 01:39:28,17
2024-09-17 01:40:00,11
2024-09-17 01:40:33,16
2024-09-17 01:41:05,15
2024-09-17 01:41:37,13
2024-09-17 01:42:10,13
2024-09-17 01:42:42,15
2024-09-17 01:43:14,14
2024-09-17 01:43:47,14
2024-09-17 01:44:19,13
2024-09-17 01:44:52,15
2024-09-17 01:45:24,13
2024-09-17 01:45:56,20
2024-09-17 01:46:29,15
2024-09-17 01:47:01,12
2024-09-17 01:47:34,20
2024-09-17 01:48:06,14
2024-09-17 01:48:38,12
2024-09-17 01:49:11,15
2024-09-17 01:49:43,14
2024-09-17 01:50:16,16
2024-09-17 01:50:48,12
2024-09-17 01:51:20,12
2024-09-17 01:51:53,17
2024-09-17 01:52:25,17
2024-09-17 01:52:57,15
2024-09-17 01:53:30,12
2024-09-17 01:54:02,14
2024-09-17 01:54:35,18
2024-09-17 01:55:07,14
2024-09-17 01:55:39,12
2024-09-17 01:56:12,14
2024-09-17 01:56:44,12
2024-09-17 01:57:17,13
2024-09-17 01:57:49,13
2024-09-17 01:58:21,11
2024-09-17 01:58:54,11
2024-09-17 01:59:26,15
2024-09-17 01:59:58,14
2024-09-17 02:00:31,10
2024-09-17 02:01:03,14
2024-09-17 02:01:36,9
2024-09-17 02:02:08,13
2024-09-17 02:02:40,12
2024-09-17 02:03:13,11
2024-09-17 02:03:45,11
2024-09-17 02:04:18,15
2024-09-17 02:04:50,15
2024-09-17 02:05:22,13
2024-09-17 02:05:55,16
2024-09-17 02:06:27,14
2024-09-17 02:07:00,9
2024-09-17 02:07:32,21
2024-09-17 02:08:04,13
2024-09-17 02:08:37,16
2024-09-17 02:09:09,13
2024-09-17 02:09:42,13
2024-09-17 02:10:14,12
2024-09-17 05:26:20,13
2024-09-17 05:26:52,15
2024-09-17 05:27:25,11
2024-09-17 05:28:27,17
2024-09-17 05:29:00,18
2024-09-17 05:29:32,16
2024-09-17 05:30:04,17
2024-09-17 05:30:37,13
2024-09-17 05:31:09,16
2024-09-17 05:31:41,17
2024-09-17 05:32:14,15
2024-09-17 05:32:46,16
2024-09-17 05:33:19,11
2024-09-17 05:33:51,13
2024-09-17 05:34:23,12
2024-09-17 05:34:56,14
2024-09-17 05:35:28,17
2024-09-17 05:36:00,14
2024-09-17 05:36:33,16
2024-09-17 05:37:05,15
2024-09-17 05:37:38,15
2024-09-17 05:38:41,13
2024-09-17 05:39:44,15
2024-09-17 05:40:17,16
2024-09-17 05:40:49,10
2024-09-17 05:41:21,12
2024-09-17 05:41:54,14
2024-09-17 05:42:26,13
2024-09-17 05:42:59,15
2024-09-17 05:43:31,14
2024-09-17 05:44:03,14
2024-09-17 05:44:36,18
2024-09-17 05:45:08,14
2024-09-17 05:45:41,15
2024-09-17 05:46:13,14
2024-09-17 05:46:45,14
2024-09-17 05:47:18,20
2024-09-17 05:47:50,10
2024-09-17 05:48:22,16
2024-09-17 05:48:55,15
2024-09-17 05:49:27,20
2024-09-17 05:50:00,10
2024-09-17 05:50:32,16
2024-09-17 05:51:04,13
2024-09-17 05:51:37,14
2024-09-17 05:52:09,15
2024-09-17 05:52:42,14
2024-09-17 05:53:14,17
2024-09-17 05:53:46,15
2024-09-17 05:54:19,21
2024-09-17 05:54:51,12
2024-09-17 05:55:23,18
2024-09-17 05:55:56,17
