time,epdu_total_power,real_power,api_time
2024-10-13 22:43:48,494.0,0,T00:15:00+10:00
2024-10-13 22:43:53,488.0,0,T00:15:00+10:00
2024-10-13 22:43:58,488.0,0,T00:15:00+10:00
2024-10-13 22:44:04,489.0,0,T00:15:00+10:00
2024-10-13 22:44:09,534.0,0,T00:15:00+10:00
2024-10-13 22:44:14,534.0,0,T00:15:00+10:00
2024-10-13 22:44:19,545.0,0,T00:15:00+10:00
2024-10-13 22:44:25,540.0,0,T00:15:00+10:00
2024-10-13 22:44:30,536.0,0,T00:15:00+10:00
2024-10-13 22:44:36,521.0,0,T00:15:00+10:00
2024-10-13 22:44:41,499.0,0,T00:20:00+10:00
2024-10-13 22:44:46,476.0,0,T00:20:00+10:00
2024-10-13 22:44:52,483.0,0,T00:20:00+10:00
2024-10-13 22:44:57,489.0,0,T00:20:00+10:00
2024-10-13 22:45:02,490.0,0,T00:20:00+10:00
2024-10-13 22:45:08,484.0,0,T00:20:00+10:00
2024-10-13 22:45:13,479.0,0,T00:20:00+10:00
2024-10-13 22:45:18,506.0,0,T00:20:00+10:00
2024-10-13 22:45:24,518.0,0,T00:20:00+10:00
2024-10-13 22:45:29,518.0,0,T00:20:00+10:00
2024-10-13 22:45:34,513.0,0,T00:20:00+10:00
2024-10-13 22:45:40,507.0,0,T00:20:00+10:00
2024-10-13 22:45:45,491.0,0,T00:20:00+10:00
2024-10-13 22:45:50,498.0,0,T00:20:00+10:00
2024-10-13 22:45:56,491.0,0,T00:25:00+10:00
2024-10-13 22:46:01,485.0,0,T00:25:00+10:00
2024-10-13 22:46:07,485.0,0,T00:25:00+10:00
2024-10-13 22:46:12,484.0,0,T00:25:00+10:00
2024-10-13 22:46:17,481.0,0,T00:25:00+10:00
2024-10-13 22:46:22,480.0,0,T00:25:00+10:00
2024-10-13 22:46:28,492.0,0,T00:25:00+10:00
2024-10-13 22:46:33,481.0,0,T00:25:00+10:00
2024-10-13 22:46:38,486.0,0,T00:25:00+10:00
2024-10-13 22:46:44,484.0,0,T00:25:00+10:00
2024-10-13 22:46:49,481.0,0,T00:25:00+10:00
2024-10-13 22:46:54,486.0,0,T00:25:00+10:00
2024-10-13 22:47:00,507.0,0,T00:25:00+10:00
2024-10-13 22:47:05,495.0,0,T00:25:00+10:00
2024-10-13 22:47:10,521.0,0,T00:25:00+10:00
2024-10-13 22:47:16,527.0,0,T00:30:00+10:00
2024-10-13 22:47:21,531.0,0,T00:30:00+10:00
2024-10-13 22:47:26,531.0,0,T00:30:00+10:00
2024-10-13 22:47:32,537.0,0,T00:30:00+10:00
2024-10-13 22:47:37,504.0,0,T00:30:00+10:00
2024-10-13 22:47:42,509.0,0,T00:30:00+10:00
2024-10-13 22:47:48,504.0,0,T00:30:00+10:00
2024-10-13 22:47:53,503.0,0,T00:30:00+10:00
2024-10-13 22:47:58,498.0,0,T00:30:00+10:00
2024-10-13 22:48:04,509.0,0,T00:30:00+10:00
2024-10-13 22:48:09,497.0,0,T00:30:00+10:00
2024-10-13 22:48:14,495.0,0,T00:30:00+10:00
2024-10-13 22:48:19,497.0,0,T00:30:00+10:00
2024-10-13 22:48:25,492.0,0,T00:30:00+10:00
2024-10-13 22:48:30,497.0,0,T00:35:00+10:00
2024-10-13 22:48:35,503.0,0,T00:35:00+10:00
2024-10-13 22:48:41,532.0,0,T00:35:00+10:00
2024-10-13 22:48:46,533.0,0,T00:35:00+10:00
2024-10-13 22:48:51,533.0,0,T00:35:00+10:00
2024-10-13 22:48:57,539.0,0,T00:35:00+10:00
2024-10-13 22:49:02,536.0,0,T00:35:00+10:00
2024-10-13 22:49:07,537.0,0,T00:35:00+10:00
2024-10-13 22:49:13,525.0,0,T00:35:00+10:00
2024-10-13 22:49:18,521.0,0,T00:35:00+10:00
2024-10-13 22:49:23,513.0,0,T00:35:00+10:00
2024-10-13 22:49:29,514.0,0,T00:35:00+10:00
2024-10-13 22:49:34,507.0,0,T00:35:00+10:00
2024-10-13 22:49:39,501.0,0,T00:35:00+10:00
2024-10-13 22:49:45,500.0,0,T00:40:00+10:00
2024-10-13 22:49:50,509.0,0,T00:40:00+10:00
2024-10-13 22:49:55,500.0,0,T00:40:00+10:00
2024-10-13 22:50:01,508.0,0,T00:40:00+10:00
2024-10-13 22:50:06,502.0,0,T00:40:00+10:00
2024-10-13 22:50:11,503.0,0,T00:40:00+10:00
2024-10-13 22:50:17,496.0,0,T00:40:00+10:00
2024-10-13 22:50:22,496.0,0,T00:40:00+10:00
2024-10-13 22:50:27,500.0,0,T00:40:00+10:00
2024-10-13 22:50:33,494.0,0,T00:40:00+10:00
2024-10-13 22:50:38,501.0,0,T00:40:00+10:00
2024-10-13 22:50:43,516.0,0,T00:40:00+10:00
2024-10-13 22:50:48,511.0,0,T00:40:00+10:00
2024-10-13 22:50:54,512.0,0,T00:40:00+10:00
2024-10-13 22:50:59,512.0,0,T00:45:00+10:00
2024-10-13 22:51:04,512.0,0,T00:45:00+10:00
2024-10-13 22:51:10,531.0,0,T00:45:00+10:00
2024-10-13 22:51:15,539.0,0,T00:45:00+10:00
2024-10-13 22:51:20,535.0,0,T00:45:00+10:00
2024-10-13 22:51:26,540.0,0,T00:45:00+10:00
2024-10-13 22:51:31,540.0,0,T00:45:00+10:00
2024-10-13 22:51:36,536.0,0,T00:45:00+10:00
2024-10-13 22:51:41,514.0,0,T00:45:00+10:00
2024-10-13 22:51:47,514.0,0,T00:45:00+10:00
2024-10-13 22:51:52,506.0,0,T00:45:00+10:00
2024-10-13 22:51:57,505.0,0,T00:45:00+10:00
2024-10-13 22:52:03,509.0,0,T00:45:00+10:00
2024-10-13 22:52:08,530.0,0,T00:45:00+10:00
2024-10-13 22:52:13,529.0,0,T00:50:00+10:00
2024-10-13 22:52:18,529.0,0,T00:50:00+10:00
2024-10-13 22:52:24,523.0,0,T00:50:00+10:00
2024-10-13 22:52:29,527.0,0,T00:50:00+10:00
2024-10-13 22:52:34,532.0,0,T00:50:00+10:00
2024-10-13 22:52:40,519.0,0,T00:50:00+10:00
2024-10-13 22:52:45,525.0,0,T00:50:00+10:00
2024-10-13 22:52:50,519.0,0,T00:50:00+10:00
2024-10-13 22:52:55,526.0,0,T00:50:00+10:00
2024-10-13 22:53:01,505.0,0,T00:50:00+10:00
2024-10-13 22:53:06,504.0,0,T00:50:00+10:00
2024-10-13 22:53:11,476.0,0,T00:50:00+10:00
2024-10-13 22:53:17,495.0,0,T00:50:00+10:00
2024-10-13 22:53:22,500.0,0,T00:50:00+10:00
2024-10-13 22:53:27,497.0,0,T00:55:00+10:00
2024-10-13 22:53:32,497.0,0,T00:55:00+10:00
2024-10-13 22:53:38,518.0,0,T00:55:00+10:00
2024-10-13 22:53:43,518.0,0,T00:55:00+10:00
2024-10-13 22:53:49,515.0,0,T00:55:00+10:00
2024-10-13 22:53:54,519.0,0,T00:55:00+10:00
2024-10-13 22:53:59,520.0,0,T00:55:00+10:00
2024-10-13 22:54:05,511.0,0,T00:55:00+10:00
2024-10-13 22:54:10,506.0,0,T00:55:00+10:00
2024-10-13 22:54:15,504.0,0,T00:55:00+10:00
2024-10-13 22:54:21,510.0,0,T00:55:00+10:00
2024-10-13 22:54:26,509.0,0,T00:55:00+10:00
2024-10-13 22:54:31,510.0,0,T00:55:00+10:00
2024-10-13 22:54:37,511.0,0,T00:55:00+10:00
2024-10-13 22:54:42,497.0,0,T01:00:00+10:00
2024-10-13 22:54:47,494.0,0,T01:00:00+10:00
2024-10-13 22:54:53,490.0,0,T01:00:00+10:00
2024-10-13 22:54:58,495.0,0,T01:00:00+10:00
2024-10-13 22:55:03,498.0,0,T01:00:00+10:00
2024-10-13 22:55:09,492.0,0,T01:00:00+10:00
2024-10-13 22:55:14,481.0,0,T01:00:00+10:00
2024-10-13 22:55:19,479.0,0,T01:00:00+10:00
2024-10-13 22:55:25,481.0,0,T01:00:00+10:00
2024-10-13 22:55:30,484.0,0,T01:00:00+10:00
2024-10-13 22:55:36,479.0,0,T01:00:00+10:00
2024-10-13 22:55:41,519.0,0,T01:00:00+10:00
2024-10-13 22:55:46,530.0,0,T01:00:00+10:00
2024-10-13 22:55:51,536.0,0,T01:00:00+10:00
2024-10-13 22:55:57,530.0,0,T01:05:00+10:00
2024-10-13 22:56:02,535.0,0,T01:05:00+10:00
2024-10-13 22:56:07,520.0,0,T01:05:00+10:00
2024-10-13 22:56:13,519.0,0,T01:05:00+10:00
2024-10-13 22:56:18,504.0,0,T01:05:00+10:00
2024-10-13 22:56:23,506.0,0,T01:05:00+10:00
2024-10-13 22:56:29,505.0,0,T01:05:00+10:00
2024-10-13 22:56:34,503.0,0,T01:05:00+10:00
2024-10-13 22:56:39,503.0,0,T01:05:00+10:00
2024-10-13 22:56:45,508.0,0,T01:05:00+10:00
2024-10-13 22:56:50,513.0,0,T01:05:00+10:00
2024-10-13 22:56:55,514.0,0,T01:05:00+10:00
2024-10-13 22:57:01,517.0,0,T01:05:00+10:00
2024-10-13 22:57:06,510.0,0,T01:05:00+10:00
2024-10-13 22:57:12,485.0,0,T01:10:00+10:00
2024-10-13 22:57:17,489.0,0,T01:10:00+10:00
2024-10-13 22:57:22,487.0,0,T01:10:00+10:00
2024-10-13 22:57:27,486.0,0,T01:10:00+10:00
2024-10-13 22:57:33,487.0,0,T01:10:00+10:00
2024-10-13 22:57:38,494.0,0,T01:10:00+10:00
2024-10-13 22:57:43,474.0,0,T01:10:00+10:00
2024-10-13 22:57:49,480.0,0,T01:10:00+10:00
2024-10-13 22:57:54,504.0,0,T01:10:00+10:00
2024-10-13 22:57:59,509.0,0,T01:10:00+10:00
2024-10-13 22:58:04,506.0,0,T01:10:00+10:00
2024-10-13 22:58:10,529.0,0,T01:10:00+10:00
2024-10-13 22:58:15,531.0,0,T01:10:00+10:00
2024-10-13 22:58:20,541.0,0,T01:10:00+10:00
2024-10-13 22:58:26,535.0,0,T01:10:00+10:00
2024-10-13 22:58:31,539.0,0,T01:15:00+10:00
2024-10-13 22:58:36,528.0,0,T01:15:00+10:00
2024-10-13 22:58:42,512.0,0,T01:15:00+10:00
2024-10-13 22:58:47,504.0,0,T01:15:00+10:00
2024-10-13 22:58:52,488.0,0,T01:15:00+10:00
2024-10-13 22:58:58,491.0,0,T01:15:00+10:00
2024-10-13 22:59:03,493.0,0,T01:15:00+10:00
2024-10-13 22:59:09,501.0,0,T01:15:00+10:00
2024-10-13 22:59:14,506.0,0,T01:15:00+10:00
2024-10-13 22:59:19,507.0,0,T01:15:00+10:00
2024-10-13 22:59:25,514.0,0,T01:15:00+10:00
2024-10-13 22:59:30,509.0,0,T01:15:00+10:00
2024-10-13 22:59:35,510.0,0,T01:15:00+10:00
2024-10-13 22:59:40,511.0,0,T01:15:00+10:00
2024-10-13 22:59:46,513.0,0,T01:20:00+10:00
2024-10-13 22:59:51,512.0,0,T01:20:00+10:00
2024-10-13 22:59:57,503.0,0,T01:20:00+10:00
2024-10-13 23:00:02,507.0,0,T01:20:00+10:00
2024-10-13 23:00:07,507.0,0,T01:20:00+10:00
2024-10-13 23:00:13,502.0,0,T01:20:00+10:00
2024-10-13 23:00:18,501.0,0,T01:20:00+10:00
2024-10-13 23:00:23,497.0,0,T01:20:00+10:00
2024-10-13 23:00:29,498.0,0,T01:20:00+10:00
2024-10-13 23:00:34,495.0,0,T01:20:00+10:00
2024-10-13 23:00:39,505.0,0,T01:20:00+10:00
2024-10-13 23:00:44,508.0,0,T01:20:00+10:00
2024-10-13 23:00:50,507.0,0,T01:20:00+10:00
2024-10-13 23:00:55,511.0,0,T01:20:00+10:00
2024-10-13 23:01:01,511.0,0,T01:25:00+10:00
2024-10-13 23:01:06,510.0,0,T01:25:00+10:00
2024-10-13 23:01:11,512.0,0,T01:25:00+10:00
2024-10-13 23:01:16,505.0,0,T01:25:00+10:00
2024-10-13 23:01:22,501.0,0,T01:25:00+10:00
2024-10-13 23:01:27,510.0,0,T01:25:00+10:00
2024-10-13 23:01:32,515.0,0,T01:25:00+10:00
2024-10-13 23:01:38,529.0,0,T01:25:00+10:00
2024-10-13 23:01:43,539.0,0,T01:25:00+10:00
2024-10-13 23:01:48,539.0,0,T01:25:00+10:00
2024-10-13 23:01:54,540.0,0,T01:25:00+10:00
2024-10-13 23:01:59,538.0,0,T01:25:00+10:00
2024-10-13 23:02:04,542.0,0,T01:25:00+10:00
2024-10-13 23:02:09,524.0,0,T01:25:00+10:00
2024-10-13 23:02:15,526.0,0,T01:30:00+10:00
2024-10-13 23:02:20,520.0,0,T01:30:00+10:00
2024-10-13 23:02:25,518.0,0,T01:30:00+10:00
2024-10-13 23:02:30,518.0,0,T01:30:00+10:00
2024-10-13 23:02:36,514.0,0,T01:30:00+10:00
2024-10-13 23:02:41,516.0,0,T01:30:00+10:00
2024-10-13 23:02:47,503.0,0,T01:30:00+10:00
2024-10-13 23:02:52,526.0,0,T01:30:00+10:00
2024-10-13 23:02:57,522.0,0,T01:30:00+10:00
2024-10-13 23:03:02,523.0,0,T01:30:00+10:00
2024-10-13 23:03:08,520.0,0,T01:30:00+10:00
2024-10-13 23:03:13,512.0,0,T01:30:00+10:00
2024-10-13 23:03:18,502.0,0,T01:30:00+10:00
2024-10-13 23:03:24,504.0,0,T01:30:00+10:00
2024-10-13 23:03:29,506.0,0,T01:35:00+10:00
2024-10-13 23:03:34,507.0,0,T01:35:00+10:00
2024-10-13 23:03:40,513.0,0,T01:35:00+10:00
2024-10-13 23:03:45,507.0,0,T01:35:00+10:00
2024-10-13 23:03:50,520.0,0,T01:35:00+10:00
2024-10-13 23:03:56,507.0,0,T01:35:00+10:00
2024-10-13 23:04:01,505.0,0,T01:35:00+10:00
2024-10-13 23:04:07,514.0,0,T01:35:00+10:00
2024-10-13 23:04:12,498.0,0,T01:35:00+10:00
2024-10-13 23:04:17,483.0,0,T01:35:00+10:00
2024-10-13 23:04:22,477.0,0,T01:35:00+10:00
2024-10-13 23:04:28,493.0,0,T01:35:00+10:00
2024-10-13 23:04:33,488.0,0,T01:35:00+10:00
2024-10-13 23:04:38,525.0,0,T01:35:00+10:00
2024-10-13 23:04:44,520.0,0,T01:40:00+10:00
2024-10-13 23:04:49,522.0,0,T01:40:00+10:00
2024-10-13 23:04:54,526.0,0,T01:40:00+10:00
2024-10-13 23:04:59,531.0,0,T01:40:00+10:00
2024-10-13 23:05:05,532.0,0,T01:40:00+10:00
2024-10-13 23:05:10,536.0,0,T01:40:00+10:00
2024-10-13 23:05:15,533.0,0,T01:40:00+10:00
2024-10-13 23:05:21,535.0,0,T01:40:00+10:00
2024-10-13 23:05:26,530.0,0,T01:40:00+10:00
2024-10-13 23:05:32,533.0,0,T01:40:00+10:00
2024-10-13 23:05:37,514.0,0,T01:40:00+10:00
2024-10-13 23:05:43,495.0,0,T01:40:00+10:00
2024-10-13 23:05:48,493.0,0,T01:40:00+10:00
2024-10-13 23:05:53,453.0,0,T01:40:00+10:00
2024-10-13 23:05:59,457.0,0,T01:45:00+10:00
2024-10-13 23:06:04,477.0,0,T01:45:00+10:00
2024-10-13 23:06:09,480.0,0,T01:45:00+10:00
2024-10-13 23:06:15,472.0,0,T01:45:00+10:00
2024-10-13 23:06:20,496.0,0,T01:45:00+10:00
2024-10-13 23:06:25,491.0,0,T01:45:00+10:00
2024-10-13 23:06:30,497.0,0,T01:45:00+10:00
2024-10-13 23:06:36,511.0,0,T01:45:00+10:00
2024-10-13 23:06:41,517.0,0,T01:45:00+10:00
2024-10-13 23:06:47,523.0,0,T01:45:00+10:00
2024-10-13 23:06:52,499.0,0,T01:45:00+10:00
2024-10-13 23:06:57,496.0,0,T01:45:00+10:00
2024-10-13 23:07:02,497.0,0,T01:45:00+10:00
2024-10-13 23:07:08,496.0,0,T01:45:00+10:00
2024-10-13 23:07:13,496.0,0,T01:50:00+10:00
2024-10-13 23:07:19,508.0,0,T01:50:00+10:00
2024-10-13 23:07:24,501.0,0,T01:50:00+10:00
2024-10-13 23:07:29,501.0,0,T01:50:00+10:00
2024-10-13 23:07:35,502.0,0,T01:50:00+10:00
2024-10-13 23:07:40,491.0,0,T01:50:00+10:00
2024-10-13 23:07:45,495.0,0,T01:50:00+10:00
2024-10-13 23:07:50,507.0,0,T01:50:00+10:00
2024-10-13 23:07:56,499.0,0,T01:50:00+10:00
2024-10-13 23:08:01,505.0,0,T01:50:00+10:00
2024-10-13 23:08:07,482.0,0,T01:50:00+10:00
2024-10-13 23:08:12,482.0,0,T01:50:00+10:00
2024-10-13 23:08:18,499.0,0,T01:50:00+10:00
2024-10-13 23:08:23,508.0,0,T01:50:00+10:00
2024-10-13 23:08:28,493.0,0,T01:55:00+10:00
2024-10-13 23:08:33,495.0,0,T01:55:00+10:00
2024-10-13 23:08:39,510.0,0,T01:55:00+10:00
2024-10-13 23:08:44,505.0,0,T01:55:00+10:00
2024-10-13 23:08:50,517.0,0,T01:55:00+10:00
2024-10-13 23:08:55,521.0,0,T01:55:00+10:00
2024-10-13 23:09:00,515.0,0,T01:55:00+10:00
2024-10-13 23:09:06,518.0,0,T01:55:00+10:00
2024-10-13 23:09:11,513.0,0,T01:55:00+10:00
2024-10-13 23:09:16,506.0,0,T01:55:00+10:00
2024-10-13 23:09:22,508.0,0,T01:55:00+10:00
2024-10-13 23:09:27,512.0,0,T01:55:00+10:00
2024-10-13 23:09:32,505.0,0,T01:55:00+10:00
2024-10-13 23:09:38,497.0,0,T01:55:00+10:00
2024-10-13 23:09:43,496.0,0,T02:00:00+10:00
2024-10-13 23:09:48,492.0,0,T02:00:00+10:00
2024-10-13 23:09:54,491.0,0,T02:00:00+10:00
2024-10-13 23:09:59,495.0,0,T02:00:00+10:00
2024-10-13 23:10:04,486.0,0,T02:00:00+10:00
2024-10-13 23:10:10,519.0,0,T02:00:00+10:00
2024-10-13 23:10:15,518.0,0,T02:00:00+10:00
2024-10-13 23:10:21,521.0,0,T02:00:00+10:00
2024-10-13 23:10:26,520.0,0,T02:00:00+10:00
2024-10-13 23:10:31,524.0,0,T02:00:00+10:00
2024-10-13 23:10:37,519.0,0,T02:00:00+10:00
2024-10-13 23:10:42,486.0,0,T02:00:00+10:00
2024-10-13 23:10:47,497.0,0,T02:00:00+10:00
2024-10-13 23:10:53,499.0,0,T02:00:00+10:00
2024-10-13 23:10:58,499.0,0,T02:05:00+10:00
2024-10-13 23:11:03,499.0,0,T02:05:00+10:00
2024-10-13 23:11:09,497.0,0,T02:05:00+10:00
2024-10-13 23:11:14,493.0,0,T02:05:00+10:00
2024-10-13 23:11:20,502.0,0,T02:05:00+10:00
2024-10-13 23:11:25,503.0,0,T02:05:00+10:00
2024-10-13 23:11:30,508.0,0,T02:05:00+10:00
2024-10-13 23:11:35,514.0,0,T02:05:00+10:00
2024-10-13 23:11:41,493.0,0,T02:05:00+10:00
2024-10-13 23:11:46,492.0,0,T02:05:00+10:00
2024-10-13 23:11:52,504.0,0,T02:05:00+10:00
2024-10-13 23:11:57,516.0,0,T02:05:00+10:00
2024-10-13 23:12:02,515.0,0,T02:05:00+10:00
2024-10-13 23:12:08,519.0,0,T02:05:00+10:00
2024-10-13 23:12:13,511.0,0,T02:10:00+10:00
2024-10-13 23:12:18,507.0,0,T02:10:00+10:00
2024-10-13 23:12:24,495.0,0,T02:10:00+10:00
2024-10-13 23:12:29,495.0,0,T02:10:00+10:00
2024-10-13 23:12:34,496.0,0,T02:10:00+10:00
2024-10-13 23:12:40,499.0,0,T02:10:00+10:00
2024-10-13 23:12:45,499.0,0,T02:10:00+10:00
2024-10-13 23:12:50,500.0,0,T02:10:00+10:00
2024-10-13 23:12:55,505.0,0,T02:10:00+10:00
2024-10-13 23:13:01,503.0,0,T02:10:00+10:00
2024-10-13 23:13:06,498.0,0,T02:10:00+10:00
2024-10-13 23:13:12,469.0,0,T02:10:00+10:00
2024-10-13 23:13:17,462.0,0,T02:10:00+10:00
2024-10-13 23:13:22,472.0,0,T02:10:00+10:00
2024-10-13 23:13:28,485.0,0,T02:15:00+10:00
2024-10-13 23:13:33,487.0,0,T02:15:00+10:00
2024-10-13 23:13:38,490.0,0,T02:15:00+10:00
2024-10-13 23:13:43,502.0,0,T02:15:00+10:00
2024-10-13 23:13:49,498.0,0,T02:15:00+10:00
2024-10-13 23:13:54,492.0,0,T02:15:00+10:00
2024-10-13 23:13:59,490.0,0,T02:15:00+10:00
2024-10-13 23:14:05,489.0,0,T02:15:00+10:00
2024-10-13 23:14:10,502.0,0,T02:15:00+10:00
2024-10-13 23:14:15,510.0,0,T02:15:00+10:00
2024-10-13 23:14:21,510.0,0,T02:15:00+10:00
2024-10-13 23:14:26,511.0,0,T02:15:00+10:00
2024-10-13 23:14:31,512.0,0,T02:15:00+10:00
2024-10-13 23:14:37,512.0,0,T02:15:00+10:00
2024-10-13 23:14:42,509.0,0,T02:15:00+10:00
2024-10-13 23:14:47,512.0,0,T02:20:00+10:00
2024-10-13 23:14:53,531.0,0,T02:20:00+10:00
2024-10-13 23:14:58,525.0,0,T02:20:00+10:00
2024-10-13 23:15:03,529.0,0,T02:20:00+10:00
2024-10-13 23:15:09,526.0,0,T02:20:00+10:00
2024-10-13 23:15:14,502.0,0,T02:20:00+10:00
2024-10-13 23:15:19,478.0,0,T02:20:00+10:00
2024-10-13 23:15:25,489.0,0,T02:20:00+10:00
2024-10-13 23:15:30,492.0,0,T02:20:00+10:00
2024-10-13 23:15:35,497.0,0,T02:20:00+10:00
2024-10-13 23:15:41,511.0,0,T02:20:00+10:00
2024-10-13 23:15:46,512.0,0,T02:20:00+10:00
2024-10-13 23:15:51,504.0,0,T02:20:00+10:00
2024-10-13 23:15:57,508.0,0,T02:20:00+10:00
2024-10-13 23:16:02,505.0,0,T02:25:00+10:00
2024-10-13 23:16:07,512.0,0,T02:25:00+10:00
2024-10-13 23:16:13,497.0,0,T02:25:00+10:00
2024-10-13 23:16:18,499.0,0,T02:25:00+10:00
2024-10-13 23:16:23,502.0,0,T02:25:00+10:00
2024-10-13 23:16:29,509.0,0,T02:25:00+10:00
2024-10-13 23:16:34,505.0,0,T02:25:00+10:00
2024-10-13 23:16:40,509.0,0,T02:25:00+10:00
2024-10-13 23:16:45,508.0,0,T02:25:00+10:00
2024-10-13 23:16:50,521.0,0,T02:25:00+10:00
2024-10-13 23:16:55,526.0,0,T02:25:00+10:00
2024-10-13 23:17:01,525.0,0,T02:25:00+10:00
2024-10-13 23:17:06,525.0,0,T02:25:00+10:00
2024-10-13 23:17:11,525.0,0,T02:25:00+10:00
2024-10-13 23:17:17,524.0,0,T02:30:00+10:00
2024-10-13 23:17:22,516.0,0,T02:30:00+10:00
2024-10-13 23:17:27,493.0,0,T02:30:00+10:00
2024-10-13 23:17:33,493.0,0,T02:30:00+10:00
2024-10-13 23:17:38,496.0,0,T02:30:00+10:00
2024-10-13 23:17:43,506.0,0,T02:30:00+10:00
2024-10-13 23:17:48,506.0,0,T02:30:00+10:00
2024-10-13 23:17:54,502.0,0,T02:30:00+10:00
2024-10-13 23:17:59,505.0,0,T02:30:00+10:00
2024-10-13 23:18:04,503.0,0,T02:30:00+10:00
2024-10-13 23:18:10,503.0,0,T02:30:00+10:00
2024-10-13 23:18:15,500.0,0,T02:30:00+10:00
2024-10-13 23:18:20,504.0,0,T02:30:00+10:00
2024-10-13 23:18:26,499.0,0,T02:30:00+10:00
2024-10-13 23:18:31,510.0,0,T02:35:00+10:00
2024-10-13 23:18:36,507.0,0,T02:35:00+10:00
2024-10-13 23:18:41,533.0,0,T02:35:00+10:00
2024-10-13 23:18:47,529.0,0,T02:35:00+10:00
2024-10-13 23:18:52,534.0,0,T02:35:00+10:00
2024-10-13 23:18:58,531.0,0,T02:35:00+10:00
2024-10-13 23:19:03,542.0,0,T02:35:00+10:00
2024-10-13 23:19:08,527.0,0,T02:35:00+10:00
2024-10-13 23:19:13,493.0,0,T02:35:00+10:00
2024-10-13 23:19:19,491.0,0,T02:35:00+10:00
2024-10-13 23:19:24,496.0,0,T02:35:00+10:00
2024-10-13 23:19:29,497.0,0,T02:35:00+10:00
2024-10-13 23:19:34,505.0,0,T02:35:00+10:00
2024-10-13 23:19:40,527.0,0,T02:35:00+10:00
2024-10-13 23:19:45,526.0,0,T02:40:00+10:00
2024-10-13 23:19:50,524.0,0,T02:40:00+10:00
2024-10-13 23:19:56,521.0,0,T02:40:00+10:00
2024-10-13 23:20:01,527.0,0,T02:40:00+10:00
2024-10-13 23:20:06,538.0,0,T02:40:00+10:00
2024-10-13 23:20:11,504.0,0,T02:40:00+10:00
2024-10-13 23:20:17,503.0,0,T02:40:00+10:00
2024-10-13 23:20:22,506.0,0,T02:40:00+10:00
2024-10-13 23:20:27,507.0,0,T02:40:00+10:00
2024-10-13 23:20:33,512.0,0,T02:40:00+10:00
2024-10-13 23:20:38,520.0,0,T02:40:00+10:00
2024-10-13 23:20:43,521.0,0,T02:40:00+10:00
2024-10-13 23:20:48,527.0,0,T02:40:00+10:00
2024-10-13 23:20:54,512.0,0,T02:40:00+10:00
2024-10-13 23:20:59,513.0,0,T02:45:00+10:00
