api_time,greenpower,Early5Min,Early15Min,Early30Min,Early1Hour
T10:05:00+10:00,1141.204819,912,960,997,953
T10:05:00+10:00,1141.204819,954,978,989,948
T10:10:00+10:00,1141.204819,974,981,1035,922
T10:10:00+10:00,1141.204819,956,978,1004,910
T10:10:00+10:00,1141.204819,971,976,1025,897
T10:10:00+10:00,728.6746988,979,994,1003,915
T10:10:00+10:00,728.6746988,944,1057,990,982
T10:10:00+10:00,728.6746988,952,1105,1046,968
T10:10:00+10:00,728.6746988,932,1114,1003,982
T10:10:00+10:00,728.6746988,942,1081,1049,969
T10:10:00+10:00,728.6746988,943,1098,1034,973
T10:10:00+10:00,728.6746988,884,1011,1019,921
T10:10:00+10:00,728.6746988,909,982,1025,921
T10:10:00+10:00,728.6746988,928,1004,1031,930
T10:10:00+10:00,728.6746988,942,954,1049,958
T10:10:00+10:00,728.6746988,995,973,1039,984
T10:15:00+10:00,728.6746988,999,957,1045,1033
T10:15:00+10:00,728.6746988,1001,1078,1040,1033
T10:15:00+10:00,728.6746988,1092,1077,983,1011
T10:15:00+10:00,416.3855422,1029,1096,972,1047
T10:15:00+10:00,416.3855422,1046,1092,1025,1035
T10:15:00+10:00,416.3855422,1080,1101,1066,957
T10:15:00+10:00,416.3855422,1063,1053,1009,947
T10:15:00+10:00,416.3855422,1019,1093,1024,953
T10:15:00+10:00,416.3855422,1002,1112,1037,960
T10:15:00+10:00,416.3855422,978,1101,1021,890
T10:15:00+10:00,416.3855422,1004,1092,1032,876
T10:15:00+10:00,416.3855422,992,1072,1030,896
T10:15:00+10:00,416.3855422,947,1083,1031,898
T10:15:00+10:00,416.3855422,940,1117,1026,924
T10:15:00+10:00,416.3855422,951,1078,1039,977
T10:20:00+10:00,416.3855422,984,1059,1074,971
T10:20:00+10:00,416.3855422,1005,1051,1057,974
T10:20:00+10:00,1017.831325,1006,1082,1048,1005
T10:20:00+10:00,1017.831325,1004,1075,1096,1036
T10:20:00+10:00,1017.831325,1028,1077,1074,1022
T10:20:00+10:00,1017.831325,1002,1065,1053,1027
T10:20:00+10:00,1017.831325,999,1080,1073,999
T10:20:00+10:00,1017.831325,998,1085,1036,958
T10:20:00+10:00,1017.831325,985,1010,960,961
T10:20:00+10:00,1017.831325,1000,991,961,993
T10:20:00+10:00,1017.831325,975,1001,969,1019
T10:20:00+10:00,1017.831325,967,1024,974,957
T10:20:00+10:00,1017.831325,928,1015,912,971
T10:20:00+10:00,1017.831325,966,1023,894,964
T10:25:00+10:00,1017.831325,952,1096,928,909
T10:25:00+10:00,1017.831325,994,1096,934,908
T10:25:00+10:00,1430.361446,1005,1082,940,933
T10:25:00+10:00,1430.361446,998,1100,936,933
T10:25:00+10:00,1430.361446,969,1101,922,960
T10:25:00+10:00,1430.361446,976,1150,923,961
T10:25:00+10:00,1430.361446,964,1146,985,951
T10:25:00+10:00,1430.361446,971,1102,967,947
T10:25:00+10:00,1430.361446,916,1119,959,884
T10:25:00+10:00,1430.361446,943,1111,945,894
T10:25:00+10:00,1430.361446,924,1088,955,881
T10:25:00+10:00,1430.361446,925,1047,921,930
T10:25:00+10:00,1430.361446,943,1041,928,893
T10:25:00+10:00,1430.361446,930,1028,933,927
T10:30:00+10:00,1430.361446,987,1005,928,890
T10:30:00+10:00,1430.361446,964,1039,934,961
T10:30:00+10:00,1495.903614,960,1048,930,998
T10:30:00+10:00,1495.903614,998,1073,936,972
T10:30:00+10:00,1495.903614,978,1057,965,1013
T10:30:00+10:00,1495.903614,956,1120,946,1033
T10:30:00+10:00,1495.903614,995,1069,943,976
T10:30:00+10:00,1495.903614,1000,1021,924,977
T10:30:00+10:00,1495.903614,1003,1018,1026,1032
T10:30:00+10:00,1495.903614,976,1034,1015,1014
T10:30:00+10:00,1495.903614,968,963,1020,986
T10:30:00+10:00,1495.903614,962,995,1061,982
T10:30:00+10:00,1495.903614,966,985,1039,1010
T10:30:00+10:00,1495.903614,976,1069,1033,986
T10:35:00+10:00,1495.903614,1016,1051,1027,1007
T10:35:00+10:00,1495.903614,1055,1066,1028,991
T10:35:00+10:00,983.1325301,1058,1020,1018,1046
T10:35:00+10:00,983.1325301,1059,1035,1027,1051
T10:35:00+10:00,983.1325301,1088,1047,1021,1045
T10:35:00+10:00,983.1325301,971,1065,1012,1041
T10:35:00+10:00,983.1325301,981,1069,1026,1053
T10:35:00+10:00,983.1325301,975,1070,1030,1002
T10:35:00+10:00,983.1325301,959,1099,988,970
T10:35:00+10:00,983.1325301,917,1058,1040,989
T10:35:00+10:00,983.1325301,952,1016,1008,965
T10:35:00+10:00,983.1325301,926,1018,942,988
T10:35:00+10:00,983.1325301,927,1006,923,1006
T10:35:00+10:00,983.1325301,911,966,924,1011
T10:35:00+10:00,983.1325301,960,992,917,1025
T10:40:00+10:00,983.1325301,1001,953,922,986
T10:40:00+10:00,1067.951807,1020,1023,916,955
T10:40:00+10:00,1067.951807,1008,1056,936,964
T10:40:00+10:00,1067.951807,1031,1091,956,999
T10:40:00+10:00,1067.951807,1029,1074,995,960
T10:40:00+10:00,1067.951807,1031,1089,974,983
T10:40:00+10:00,1067.951807,1035,1072,1007,985
T10:40:00+10:00,1067.951807,1049,1099,1025,978
T10:40:00+10:00,1067.951807,1020,1093,1038,924
T10:40:00+10:00,1067.951807,1089,1098,1052,920
T10:40:00+10:00,1067.951807,1002,1096,1047,929
T10:40:00+10:00,1067.951807,998,1094,1063,896
T10:40:00+10:00,1067.951807,970,1049,1056,914
T10:40:00+10:00,1067.951807,940,1089,1101,936
T10:45:00+10:00,1067.951807,937,1059,1088,935
T10:45:00+10:00,1368.674699,952,1076,1074,907
T10:45:00+10:00,1368.674699,938,1070,1083,937
T10:45:00+10:00,1368.674699,936,1056,1068,943
T10:45:00+10:00,1368.674699,932,1011,985,955
T10:45:00+10:00,1368.674699,928,1001,949,1030
T10:45:00+10:00,1368.674699,926,997,985,1003
T10:45:00+10:00,1368.674699,1004,983,981,998
T10:45:00+10:00,1368.674699,1037,974,920,1004
T10:45:00+10:00,1368.674699,1001,1006,916,984
T10:45:00+10:00,1368.674699,984,991,970,990
T10:45:00+10:00,1368.674699,1021,1032,974,1004
T10:45:00+10:00,1368.674699,1051,1022,1065,947
T10:45:00+10:00,1368.674699,1011,1037,991,931
T10:50:00+10:00,1368.674699,964,1039,1009,951
T10:50:00+10:00,1021.686747,1062,1050,1070,932
T10:50:00+10:00,1021.686747,1088,1031,1023,923
T10:50:00+10:00,1021.686747,1079,1069,1036,992
T10:50:00+10:00,1021.686747,1070,992,1036,983
T10:50:00+10:00,1021.686747,1087,993,1057,997
T10:50:00+10:00,1021.686747,1047,947,1017,1038
T10:50:00+10:00,1021.686747,1051,943,1012,1010
T10:50:00+10:00,1021.686747,1055,953,981,945
T10:50:00+10:00,1021.686747,1031,962,963,894
T10:50:00+10:00,1021.686747,1000,977,983,905
T10:50:00+10:00,1021.686747,1031,957,996,879
T10:50:00+10:00,1021.686747,977,997,1018,886
T10:50:00+10:00,1021.686747,1006,996,1083,869
T10:50:00+10:00,1021.686747,1008,998,1066,887
T10:55:00+10:00,817.3493976,951,1017,1048,953
T10:55:00+10:00,817.3493976,1002,1008,1060,961
T10:55:00+10:00,817.3493976,986,1028,1071,963
T10:55:00+10:00,817.3493976,914,1074,944,985
T10:55:00+10:00,817.3493976,921,1109,980,972
T10:55:00+10:00,817.3493976,902,1101,957,951
T10:55:00+10:00,817.3493976,910,1064,961,895
T10:55:00+10:00,817.3493976,904,1068,956,904
T10:55:00+10:00,817.3493976,923,1019,1000,974
T10:55:00+10:00,817.3493976,950,971,1000,967
T10:55:00+10:00,817.3493976,930,993,1019,992
T10:55:00+10:00,817.3493976,918,1040,1064,998
T10:55:00+10:00,817.3493976,931,1024,1052,995
T10:55:00+10:00,817.3493976,941,1004,1041,998
T11:00:00+10:00,1017.831325,966,1019,1043,984
T11:00:00+10:00,1017.831325,943,1010,1042,967
T11:00:00+10:00,1017.831325,982,1040,1037,1015
T11:00:00+10:00,1017.831325,1062,1005,1076,961
T11:00:00+10:00,1017.831325,1082,1045,1062,958
T11:00:00+10:00,1017.831325,1096,1016,1001,967
T11:00:00+10:00,1017.831325,1179,983,1062,972
T11:00:00+10:00,1017.831325,1131,945,1018,939
T11:00:00+10:00,1017.831325,1068,986,1042,948
T11:00:00+10:00,1017.831325,1063,989,1057,975
T11:00:00+10:00,1017.831325,1064,1035,1013,939
T11:00:00+10:00,1017.831325,967,1065,930,911
T11:00:00+10:00,1017.831325,951,1091,955,929
T11:00:00+10:00,1017.831325,982,1085,995,931
T11:05:00+10:00,1133.493976,926,1077,1019,938
T11:05:00+10:00,1133.493976,947,1096,1017,940
T11:05:00+10:00,1133.493976,932,1017,1006,978
T11:05:00+10:00,1133.493976,935,1024,1011,994
T11:05:00+10:00,1133.493976,947,941,974,994
T11:05:00+10:00,1133.493976,1051,1014,1010,1030
T11:05:00+10:00,1133.493976,1026,992,1023,1014
T11:05:00+10:00,1133.493976,1013,1022,1012,996
T11:05:00+10:00,1133.493976,983,1033,1040,955
T11:05:00+10:00,1133.493976,1012,1086,1008,937
T11:05:00+10:00,1133.493976,964,1052,1005,927
T11:05:00+10:00,1133.493976,1008,987,1010,940
T11:05:00+10:00,1133.493976,1042,982,1016,950
T11:05:00+10:00,1133.493976,1041,952,1018,972
T11:05:00+10:00,1175.903614,1070,969,973,959
T11:10:00+10:00,1175.903614,1062,928,971,952
T11:10:00+10:00,1175.903614,1031,932,969,894
T11:10:00+10:00,1175.903614,962,948,945,918
T11:10:00+10:00,1175.903614,988,962,924,906
T11:10:00+10:00,1175.903614,983,985,975,952
T11:10:00+10:00,1175.903614,943,967,1041,992
T11:10:00+10:00,1175.903614,958,973,1019,1008
T11:10:00+10:00,1175.903614,985,969,1024,1040
T11:10:00+10:00,1175.903614,987,947,1019,1003
T11:10:00+10:00,1175.903614,992,988,1044,1022
T11:10:00+10:00,1175.903614,974,1050,964,1003
T11:10:00+10:00,1175.903614,964,1061,989,997
T11:10:00+10:00,1175.903614,955,1047,1003,974
T11:10:00+10:00,1148.915663,944,1061,1048,980
T11:15:00+10:00,1148.915663,957,1027,1033,974
T11:15:00+10:00,1148.915663,959,1031,1095,914
T11:15:00+10:00,1148.915663,959,1073,1098,944
T11:15:00+10:00,1148.915663,964,1059,1083,943
T11:15:00+10:00,1148.915663,978,1036,1082,914
T11:15:00+10:00,1148.915663,995,1048,1100,937
T11:15:00+10:00,1148.915663,994,1023,1056,915
T11:15:00+10:00,1148.915663,1011,1005,1036,925
T11:15:00+10:00,1148.915663,1030,1001,1032,930
T11:15:00+10:00,1148.915663,1007,1010,1032,949
T11:15:00+10:00,1148.915663,973,1000,1043,925
T11:15:00+10:00,1148.915663,953,974,1059,985
T11:15:00+10:00,1148.915663,912,1049,985,980
T11:15:00+10:00,906.0240964,958,1072,1084,1010
T11:20:00+10:00,906.0240964,1019,1043,1109,1007
T11:20:00+10:00,906.0240964,1020,1051,1167,1029
T11:20:00+10:00,906.0240964,1038,1047,1139,945
T11:20:00+10:00,906.0240964,1027,1011,1155,952
T11:20:00+10:00,906.0240964,931,1033,1127,894
T11:20:00+10:00,906.0240964,919,1014,1081,869
T11:20:00+10:00,906.0240964,935,1021,1060,882
T11:20:00+10:00,906.0240964,905,1050,1066,876
T11:20:00+10:00,906.0240964,933,1040,1065,855
T11:20:00+10:00,906.0240964,963,1011,992,879
T11:20:00+10:00,906.0240964,980,995,930,883
T11:20:00+10:00,906.0240964,963,963,930,937
T11:20:00+10:00,906.0240964,1036,966,963,882
T11:20:00+10:00,705.5421687,1004,954,949,914
T11:25:00+10:00,705.5421687,1070,955,949,920
T11:25:00+10:00,705.5421687,1050,952,989,947
T11:25:00+10:00,705.5421687,1034,967,983,952
T11:25:00+10:00,705.5421687,996,940,1019,958
T11:25:00+10:00,705.5421687,1063,967,971,982
T11:25:00+10:00,705.5421687,1098,996,960,986
T11:25:00+10:00,705.5421687,1109,1058,936,990
T11:25:00+10:00,705.5421687,1130,1051,971,932
T11:25:00+10:00,705.5421687,1128,1055,983,976
T11:25:00+10:00,705.5421687,1143,1046,962,967
T11:25:00+10:00,705.5421687,1103,1035,969,983
T11:25:00+10:00,705.5421687,1031,1023,962,957
T11:25:00+10:00,705.5421687,1056,1011,954,977
T11:25:00+10:00,732.5301205,1022,992,1021,997
T11:25:00+10:00,732.5301205,1050,1011,1038,985
T11:30:00+10:00,732.5301205,1013,1004,1038,971
T11:30:00+10:00,732.5301205,1017,999,993,996
T11:30:00+10:00,732.5301205,1010,941,1015,975
T11:30:00+10:00,732.5301205,1026,943,1006,894
T11:30:00+10:00,732.5301205,1029,960,969,898
T11:30:00+10:00,732.5301205,1026,965,969,939
T11:30:00+10:00,732.5301205,1035,949,980,951
T11:30:00+10:00,732.5301205,1076,967,952,962
T11:30:00+10:00,732.5301205,1011,973,1041,1016
T11:30:00+10:00,732.5301205,984,983,1043,1026
T11:30:00+10:00,732.5301205,978,949,1043,1012
T11:30:00+10:00,732.5301205,953,979,1045,1049
T11:30:00+10:00,1430.361446,963,976,1035,986
T11:30:00+10:00,1430.361446,952,1101,1022,993
T11:35:00+10:00,1430.361446,957,1108,975,959
T11:35:00+10:00,1430.361446,958,1127,940,945
T11:35:00+10:00,1430.361446,983,1111,1000,914
T11:35:00+10:00,1430.361446,987,1077,967,921
T11:35:00+10:00,1430.361446,988,1062,1004,926
T11:35:00+10:00,1430.361446,989,1042,933,910
T11:35:00+10:00,1430.361446,993,1059,958,922
T11:35:00+10:00,1430.361446,967,1044,995,917
T11:35:00+10:00,1430.361446,934,1043,1033,946
T11:35:00+10:00,1430.361446,965,1057,958,927
T11:35:00+10:00,1430.361446,973,1019,975,961
T11:35:00+10:00,1430.361446,949,1067,992,961
T11:35:00+10:00,1411.084337,948,1111,971,940
T11:35:00+10:00,1411.084337,992,1059,968,955
T11:40:00+10:00,1411.084337,1038,1064,962,1015
T11:40:00+10:00,1411.084337,1046,1065,953,1008
T11:40:00+10:00,1411.084337,1098,983,958,955
T11:40:00+10:00,1411.084337,1132,980,931,955
T11:40:00+10:00,1411.084337,1174,990,935,937
T11:40:00+10:00,1411.084337,1106,1006,1005,878
T11:40:00+10:00,1411.084337,1020,1010,1041,868
T11:40:00+10:00,1411.084337,1024,996,980,891
T11:40:00+10:00,1411.084337,998,1079,1053,925
T11:40:00+10:00,1411.084337,953,1074,1093,982
T11:40:00+10:00,1411.084337,956,1064,1041,1001
T11:40:00+10:00,1411.084337,951,1056,1063,987
T11:40:00+10:00,1515.180723,954,1077,1030,994
T11:40:00+10:00,1515.180723,958,1036,963,957
T11:40:00+10:00,1515.180723,950,1048,968,943
T11:45:00+10:00,1515.180723,1010,1031,1006,928
T11:45:00+10:00,1515.180723,1043,1017,975,964
T11:45:00+10:00,1515.180723,1058,1007,1010,1003
T11:45:00+10:00,1515.180723,1109,1026,996,997
T11:45:00+10:00,1515.180723,1088,1008,1001,989
T11:45:00+10:00,1515.180723,1050,1009,923,1028
T11:45:00+10:00,1515.180723,1070,997,917,987
T11:45:00+10:00,1515.180723,1030,991,923,999
T11:45:00+10:00,1515.180723,1030,995,919,984
T11:45:00+10:00,1515.180723,998,982,928,999
T11:45:00+10:00,1515.180723,999,986,974,1027
T11:45:00+10:00,1600,1031,943,1005,1018
T11:45:00+10:00,1600,1033,948,990,950
T11:45:00+10:00,1600,975,936,1012,946
T11:50:00+10:00,1600,977,953,1005,935
T11:50:00+10:00,1600,1009,1001,959,956
T11:50:00+10:00,1600,956,1036,987,947
T11:50:00+10:00,1600,951,1094,1000,959
T11:50:00+10:00,1600,1028,1099,1008,1000
T11:50:00+10:00,1600,996,1073,1014,1000
T11:50:00+10:00,1600,1019,1014,998,995
T11:50:00+10:00,1600,966,1092,1036,1007
T11:50:00+10:00,1600,962,1078,1061,1008
T11:50:00+10:00,1600,980,1080,1065,959
T11:50:00+10:00,1600,1034,1076,1007,950
T11:50:00+10:00,1596.144578,1029,1037,1032,961
T11:50:00+10:00,1596.144578,1118,1068,934,953
T11:50:00+10:00,1596.144578,1121,1078,1031,978
T11:55:00+10:00,1596.144578,1134,1073,1044,955
T11:55:00+10:00,1596.144578,1046,1078,1012,964
T11:55:00+10:00,1596.144578,1005,1060,1014,929
T11:55:00+10:00,1596.144578,905,1067,1027,923
T11:55:00+10:00,1596.144578,908,1038,1029,900
T11:55:00+10:00,1596.144578,927,1051,1044,929
T11:55:00+10:00,1596.144578,941,1033,1052,929
T11:55:00+10:00,1596.144578,990,1064,1092,930
T11:55:00+10:00,1596.144578,985,1116,1071,915
T11:55:00+10:00,1596.144578,1004,1151,1054,936
T11:55:00+10:00,1596.144578,1057,1155,1010,935
T11:55:00+10:00,1584.578313,1076,1132,971,915
T11:55:00+10:00,1584.578313,1041,1175,998,939
T11:55:00+10:00,1584.578313,1052,1163,1009,882
T12:00:00+10:00,1584.578313,1065,1016,1002,917
T12:00:00+10:00,1584.578313,1013,1050,1030,892
T12:00:00+10:00,1584.578313,1016,1049,1085,901
T12:00:00+10:00,1584.578313,994,1019,1050,939
T12:00:00+10:00,1584.578313,958,1063,1058,955
T12:00:00+10:00,1584.578313,955,1037,1063,946
T12:00:00+10:00,1584.578313,930,1009,1054,952
T12:00:00+10:00,1584.578313,976,990,958,1033
T12:00:00+10:00,1584.578313,981,977,965,1038
T12:00:00+10:00,1584.578313,1010,971,952,978
T12:00:00+10:00,1584.578313,1039,966,999,1006
T12:00:00+10:00,1407.228916,1061,957,990,992
T12:00:00+10:00,1407.228916,980,967,972,890
T12:00:00+10:00,1407.228916,1036,1029,936,901
T12:00:00+10:00,1407.228916,1026,1053,929,944
T12:05:00+10:00,1407.228916,1018,1074,965,961
T12:05:00+10:00,1407.228916,1001,1060,970,954
T12:05:00+10:00,1407.228916,1029,1045,1006,929
T12:05:00+10:00,1407.228916,1048,1019,949,936
T12:05:00+10:00,1407.228916,1029,1037,975,924
T12:05:00+10:00,1407.228916,1035,1014,978,878
T12:05:00+10:00,1407.228916,1020,1003,976,905
T12:05:00+10:00,1407.228916,1024,991,971,920
T12:05:00+10:00,1407.228916,1022,1064,942,937
T12:05:00+10:00,1407.228916,965,1097,976,919
T12:05:00+10:00,1511.325301,965,1087,985,931
T12:05:00+10:00,1511.325301,1025,1120,928,923
T12:05:00+10:00,1511.325301,1048,1093,935,900
T12:05:00+10:00,1511.325301,1025,1115,945,942
T12:10:00+10:00,1511.325301,1003,1057,958,977
T12:10:00+10:00,1511.325301,984,1032,953,1007
T12:10:00+10:00,1511.325301,918,1050,987,1073
T12:10:00+10:00,1511.325301,957,1064,952,1094
T12:10:00+10:00,1511.325301,958,1030,955,1079
T12:10:00+10:00,1511.325301,1033,1000,984,1026
T12:10:00+10:00,1511.325301,1002,981,1022,1007
T12:10:00+10:00,1511.325301,1050,1021,1074,898
T12:10:00+10:00,1511.325301,1107,1029,1019,886
T12:10:00+10:00,1511.325301,1046,1022,1060,884
T12:10:00+10:00,1461.204819,996,1060,1044,890
T12:10:00+10:00,1461.204819,1009,1114,1014,935
T12:10:00+10:00,1461.204819,1046,1139,979,963
T12:10:00+10:00,1461.204819,1045,1063,983,960
T12:15:00+10:00,1461.204819,1030,1107,1005,950
T12:15:00+10:00,1461.204819,1019,1125,992,945
T12:15:00+10:00,1461.204819,1027,1067,993,978
T12:15:00+10:00,1461.204819,955,1072,972,955
T12:15:00+10:00,1461.204819,965,1068,978,977
T12:15:00+10:00,1461.204819,981,1087,983,1022
T12:15:00+10:00,1461.204819,914,1079,977,1025
T12:15:00+10:00,1461.204819,936,1061,968,1020
T12:15:00+10:00,1461.204819,1020,1059,955,1050
T12:15:00+10:00,1461.204819,980,1050,948,1069
T12:15:00+10:00,1044.819277,972,1038,990,899
T12:15:00+10:00,1044.819277,981,1019,1011,907
T12:15:00+10:00,1044.819277,1011,1018,1000,937
T12:15:00+10:00,1044.819277,958,1037,979,898
T12:15:00+10:00,1044.819277,1020,1053,1036,901
T12:20:00+10:00,1044.819277,1078,1055,1015,907
T12:20:00+10:00,1044.819277,1076,1056,998,910
T12:20:00+10:00,1044.819277,1079,1029,1046,896
T12:20:00+10:00,1044.819277,1072,1012,1044,1006
T12:20:00+10:00,1044.819277,1027,1069,1024,1008
T12:20:00+10:00,1044.819277,1061,1090,1050,1025
T12:20:00+10:00,1044.819277,998,1105,1040,1048
T12:20:00+10:00,1044.819277,929,1101,1041,1017
T12:20:00+10:00,1044.819277,960,1115,1049,1024
T12:20:00+10:00,755.6626506,956,1012,1040,901
T12:20:00+10:00,755.6626506,1017,1072,966,906
T12:20:00+10:00,755.6626506,1049,1050,979,926
T12:20:00+10:00,755.6626506,1076,1046,930,922
T12:20:00+10:00,755.6626506,1078,1042,952,933
T12:25:00+10:00,755.6626506,1105,1071,1003,938
T12:25:00+10:00,755.6626506,1059,1142,1076,998
T12:25:00+10:00,755.6626506,1050,1118,1111,990
T12:25:00+10:00,755.6626506,1051,1093,1066,971
T12:25:00+10:00,755.6626506,1057,1093,1086,1009
T12:25:00+10:00,755.6626506,1003,1084,1064,997
T12:25:00+10:00,755.6626506,990,982,1033,997
T12:25:00+10:00,755.6626506,969,1058,968,994
T12:25:00+10:00,755.6626506,983,1031,959,985
T12:25:00+10:00,1148.915663,964,1100,930,1023
T12:25:00+10:00,1148.915663,948,1075,944,1018
T12:25:00+10:00,1148.915663,940,1112,929,935
T12:25:00+10:00,1148.915663,960,976,917,1005
T12:25:00+10:00,1148.915663,1015,981,932,1030
T12:30:00+10:00,1148.915663,1020,967,936,1017
T12:30:00+10:00,1148.915663,1056,975,932,1033
T12:30:00+10:00,1148.915663,1103,939,904,1030
T12:30:00+10:00,1148.915663,1091,944,939,993
T12:30:00+10:00,1148.915663,1092,990,975,978
T12:30:00+10:00,1148.915663,1093,1020,985,962
T12:30:00+10:00,1148.915663,1095,971,989,934
T12:30:00+10:00,1148.915663,1053,999,1011,934
T12:30:00+10:00,1148.915663,973,1004,999,953
T12:30:00+10:00,871.3253012,948,1057,1025,951
T12:30:00+10:00,871.3253012,959,1012,988,962
T12:30:00+10:00,871.3253012,962,994,983,928
T12:30:00+10:00,871.3253012,995,1014,962,899
T12:30:00+10:00,871.3253012,940,1028,954,872
T12:30:00+10:00,871.3253012,932,1032,1040,878
T12:35:00+10:00,871.3253012,933,982,1063,886
T12:35:00+10:00,871.3253012,915,963,1098,883
T12:35:00+10:00,871.3253012,937,903,1108,997
T12:35:00+10:00,871.3253012,950,915,1042,987
T12:35:00+10:00,871.3253012,1016,954,1017,992
T12:35:00+10:00,871.3253012,1010,1016,1021,1004
T12:35:00+10:00,871.3253012,1040,1075,951,1040
T12:35:00+10:00,871.3253012,999,1110,961,984
T12:35:00+10:00,331.5662651,998,1100,958,942
T12:35:00+10:00,331.5662651,954,1097,970,962
T12:35:00+10:00,331.5662651,953,1039,978,949
T12:35:00+10:00,331.5662651,937,1011,970,953
T12:35:00+10:00,331.5662651,1005,1009,1000,955
T12:35:00+10:00,331.5662651,987,997,968,954
T12:40:00+10:00,331.5662651,980,1014,1001,952
T12:40:00+10:00,331.5662651,1098,1078,988,927
T12:40:00+10:00,331.5662651,1094,1054,1048,896
T12:40:00+10:00,331.5662651,1161,1053,1068,906
T12:40:00+10:00,331.5662651,1137,1006,1104,865
T12:40:00+10:00,331.5662651,1174,987,1078,927
T12:40:00+10:00,331.5662651,1038,972,1098,919
T12:40:00+10:00,331.5662651,1010,972,1018,923
T12:40:00+10:00,57.8313253,932,975,967,928
T12:40:00+10:00,57.8313253,1005,1000,946,988
T12:40:00+10:00,57.8313253,995,996,926,987
T12:40:00+10:00,57.8313253,956,1005,943,1030
T12:40:00+10:00,57.8313253,1035,1012,967,1020
T12:40:00+10:00,57.8313253,1031,1069,1043,1010
T12:45:00+10:00,57.8313253,1036,1075,1057,997
T12:45:00+10:00,57.8313253,1074,1058,1043,996
T12:45:00+10:00,57.8313253,1065,1070,938,982
T12:45:00+10:00,57.8313253,1069,1062,953,985
T12:45:00+10:00,57.8313253,1055,1035,1036,950
T12:45:00+10:00,57.8313253,968,1040,1023,944
T12:45:00+10:00,57.8313253,961,1075,1026,924
T12:45:00+10:00,57.8313253,952,1056,1053,932
T12:45:00+10:00,192.7710843,928,1067,1081,1021
T12:45:00+10:00,192.7710843,987,1017,1009,1068
T12:45:00+10:00,192.7710843,989,1023,1013,1019
T12:45:00+10:00,192.7710843,1054,1022,1062,1018
T12:45:00+10:00,192.7710843,1109,1035,1022,1039
T12:45:00+10:00,192.7710843,1110,1049,1011,931
T12:50:00+10:00,192.7710843,1077,1041,1020,954
T12:50:00+10:00,192.7710843,1094,967,1003,975
T12:50:00+10:00,192.7710843,1050,946,1020,1043
T12:50:00+10:00,192.7710843,1054,932,1028,1031
T12:50:00+10:00,192.7710843,1043,932,987,1023
T12:50:00+10:00,192.7710843,1034,933,1007,959
T12:50:00+10:00,192.7710843,994,957,1008,970
T12:50:00+10:00,192.7710843,990,1038,1021,943
T12:50:00+10:00,825.060241,1002,1075,1026,972
T12:50:00+10:00,825.060241,1012,1054,988,960
T12:50:00+10:00,825.060241,1015,1083,1008,981
T12:50:00+10:00,825.060241,1029,1070,1010,962
T12:50:00+10:00,825.060241,1016,969,945,977
T12:50:00+10:00,825.060241,937,954,885,974
T12:50:00+10:00,825.060241,986,968,907,1000
T12:55:00+10:00,825.060241,983,1010,915,977
T12:55:00+10:00,825.060241,978,1030,968,1011
T12:55:00+10:00,825.060241,1039,1022,953,1022
T12:55:00+10:00,825.060241,1039,1061,964,1043
T12:55:00+10:00,825.060241,1086,1086,1064,1033
T12:55:00+10:00,825.060241,1076,1080,1050,1040
T12:55:00+10:00,825.060241,1076,1048,1008,1016
T12:55:00+10:00,1418.795181,1096,1067,1004,999
T12:55:00+10:00,1418.795181,1044,976,1002,982
T12:55:00+10:00,1418.795181,1009,967,982,898
T12:55:00+10:00,1418.795181,980,939,965,924
T12:55:00+10:00,1418.795181,1013,938,983,910
T12:55:00+10:00,1418.795181,1073,964,972,912
T12:55:00+10:00,1418.795181,1129,953,982,917
T13:00:00+10:00,1418.795181,1132,962,955,936
T13:00:00+10:00,1418.795181,1018,978,970,904
T13:00:00+10:00,1418.795181,1056,969,981,921
T13:00:00+10:00,1418.795181,997,997,972,927
T13:00:00+10:00,1418.795181,950,1006,981,974
T13:00:00+10:00,1418.795181,1006,1072,998,977
T13:00:00+10:00,1418.795181,1000,1128,1068,987
T13:00:00+10:00,1164.337349,1014,1180,1056,973
T13:00:00+10:00,1164.337349,997,1176,1021,969
T13:00:00+10:00,1164.337349,1019,1158,1041,920
T13:00:00+10:00,1164.337349,1001,1032,1070,935
T13:00:00+10:00,1164.337349,951,1034,997,922
T13:00:00+10:00,1164.337349,971,975,941,942
T13:00:00+10:00,1164.337349,1018,962,928,927
T13:05:00+10:00,1164.337349,1019,954,913,932
T13:05:00+10:00,1164.337349,1029,947,922,911
T13:05:00+10:00,1164.337349,1018,1019,939,893
T13:05:00+10:00,1164.337349,1051,1005,980,913
T13:05:00+10:00,1164.337349,972,1098,1092,920
T13:05:00+10:00,1164.337349,961,1089,1079,919
T13:05:00+10:00,1164.337349,936,1087,1094,919
T13:05:00+10:00,389.3975904,927,1094,1050,910
T13:05:00+10:00,389.3975904,966,1049,1022,920
T13:05:00+10:00,389.3975904,980,1025,988,880
T13:05:00+10:00,389.3975904,964,1005,987,877
T13:05:00+10:00,389.3975904,958,1023,1029,898
T13:05:00+10:00,389.3975904,964,1014,1111,902
T13:05:00+10:00,389.3975904,971,998,1068,885
T13:05:00+10:00,389.3975904,987,1030,1082,901
T13:10:00+10:00,389.3975904,1000,1030,1120,895
T13:10:00+10:00,389.3975904,1071,1046,983,906
T13:10:00+10:00,389.3975904,1074,994,984,928
