Timestamp,Total_CPU_Count
2024-09-20 15:22:02,10
2024-09-20 15:22:35,15
2024-09-20 15:23:07,12
2024-09-20 15:23:39,14
2024-09-20 15:24:12,12
2024-09-20 15:24:44,14
2024-09-20 15:25:17,16
2024-09-20 15:25:49,14
2024-09-20 15:26:21,16
2024-09-20 15:26:54,13
2024-09-20 15:27:26,14
2024-09-20 15:27:58,15
2024-09-20 15:28:31,14
2024-09-20 15:29:03,12
2024-09-20 15:29:35,15
2024-09-20 15:30:08,12
2024-09-20 15:30:40,17
2024-09-20 15:31:13,14
2024-09-20 15:31:45,12
2024-09-20 15:32:17,10
2024-09-20 15:32:50,16
2024-09-20 15:33:22,15
2024-09-20 15:33:54,12
2024-09-20 15:34:27,15
2024-09-20 15:34:59,15
2024-09-20 15:35:31,16
2024-09-20 15:36:04,14
2024-09-20 15:36:36,12
2024-09-20 15:37:39,22
2024-09-20 15:38:11,13
2024-09-20 15:38:44,15
2024-09-20 15:39:16,13
2024-09-20 15:39:48,16
2024-09-20 15:40:21,12
2024-09-20 15:40:53,13
2024-09-20 15:41:25,15
2024-09-20 15:41:58,14
2024-09-20 15:42:30,18
2024-09-20 15:43:03,18
2024-09-20 15:43:35,13
2024-09-20 15:44:07,15
2024-09-20 15:44:40,15
2024-09-20 15:45:12,15
2024-09-20 15:45:45,13
2024-09-20 15:46:17,14
2024-09-20 15:46:49,18
2024-09-20 15:47:22,13
2024-09-20 15:47:54,13
2024-09-20 15:48:27,10
2024-09-20 15:48:59,12
2024-09-20 15:49:31,12
2024-09-20 15:50:04,13
2024-09-20 15:50:36,17
2024-09-20 15:51:09,15
2024-09-20 15:51:41,14
2024-09-20 15:52:14,15
2024-09-20 15:52:46,15
2024-09-20 15:53:18,11
2024-09-20 15:53:51,15
2024-09-20 15:54:23,16
2024-09-20 15:54:56,15
2024-09-20 15:55:28,14
2024-09-20 15:56:00,12
2024-09-20 15:56:33,14
2024-09-20 15:57:05,12
2024-09-20 15:57:38,13
2024-09-20 15:58:10,16
2024-09-20 15:58:42,10
2024-09-20 15:59:15,13
2024-09-20 15:59:47,18
2024-09-20 16:00:20,11
2024-09-20 16:00:52,14
2024-09-20 16:01:24,13
2024-09-20 16:01:57,14
2024-09-20 16:02:29,10
2024-09-20 16:03:01,15
2024-09-20 16:03:34,13
2024-09-20 16:04:06,18
2024-09-20 16:04:39,11
2024-09-20 16:05:11,17
2024-09-20 16:05:43,11
2024-09-20 16:06:16,11
2024-09-20 16:06:48,17
2024-09-20 16:07:21,19
2024-09-20 16:07:53,15
2024-09-20 16:08:25,16
2024-09-20 16:08:58,16
2024-09-20 16:09:30,17
2024-09-20 16:10:03,13
2024-09-20 16:10:35,16
2024-09-20 16:11:07,14
2024-09-20 16:11:40,15
2024-09-20 16:12:12,15
2024-09-20 16:12:45,14
2024-09-20 16:13:17,15
2024-09-20 16:13:49,14
2024-09-20 16:14:22,15
2024-09-20 16:14:54,15
2024-09-20 16:15:27,12
2024-09-20 16:15:59,16
2024-09-20 16:16:31,11
2024-09-20 16:17:04,15
2024-09-20 16:17:36,15
2024-09-20 16:18:09,13
2024-09-20 16:18:41,14
2024-09-20 16:19:13,14
2024-09-20 16:19:46,11
2024-09-20 16:20:18,13
2024-09-20 16:20:51,11
2024-09-20 16:21:23,11
2024-09-20 16:21:55,15
2024-09-20 16:22:28,17
2024-09-20 16:23:00,15
2024-09-20 16:23:33,21
2024-09-20 16:24:05,12
2024-09-20 16:24:38,18
2024-09-20 16:25:10,16
2024-09-20 16:25:42,20
2024-09-20 16:26:15,14
2024-09-20 16:26:47,15
2024-09-20 16:27:20,15
2024-09-20 20:01:52,17
2024-09-20 20:02:25,12
2024-09-20 20:02:57,13
2024-09-20 20:03:30,11
2024-09-20 20:04:02,11
2024-09-20 20:04:34,13
2024-09-20 20:05:07,18
2024-09-20 20:05:39,14
2024-09-20 20:06:42,16
2024-09-20 20:07:14,13
2024-09-20 20:07:47,11
2024-09-20 20:08:19,15
2024-09-20 20:08:52,12
2024-09-20 20:09:24,11
2024-09-20 20:09:57,18
2024-09-20 20:10:29,20
2024-09-20 20:11:01,11
2024-09-20 20:11:34,17
2024-09-20 20:12:06,14
2024-09-20 20:12:39,14
2024-09-20 20:13:11,14
2024-09-20 20:13:44,19
2024-09-20 20:14:16,15
2024-09-20 20:14:49,15
2024-09-20 20:15:21,15
2024-09-20 20:15:53,13
2024-09-20 20:16:26,19
2024-09-20 20:16:58,14
2024-09-20 20:17:31,22
2024-09-20 20:18:03,17
2024-09-20 20:18:36,11
2024-09-20 20:19:08,13
