Timestamp,Total_CPU_Count
2024-09-15 01:46:33,12
2024-09-15 01:47:05,15
2024-09-15 01:47:38,17
2024-09-15 01:48:10,15
2024-09-15 01:48:42,19
2024-09-15 01:49:15,14
2024-09-15 01:49:47,10
2024-09-15 01:50:19,17
2024-09-15 01:50:52,19
2024-09-15 01:51:24,13
2024-09-15 01:51:56,15
2024-09-15 01:52:29,19
2024-09-15 01:53:01,11
2024-09-15 01:53:33,13
2024-09-15 01:54:06,16
2024-09-15 01:54:38,15
2024-09-15 01:55:11,15
2024-09-15 01:55:43,12
2024-09-15 01:56:15,10
2024-09-15 01:56:48,16
2024-09-15 01:57:20,13
2024-09-15 01:57:52,17
2024-09-15 01:58:25,15
2024-09-15 01:58:57,13
2024-09-15 01:59:30,18
2024-09-15 02:00:02,13
2024-09-15 02:00:35,13
2024-09-15 02:01:08,18
2024-09-15 02:01:40,12
2024-09-15 02:02:12,12
2024-09-15 02:02:45,17
2024-09-15 02:03:17,15
2024-09-15 02:03:49,13
2024-09-15 02:04:22,12
2024-09-15 02:04:54,16
2024-09-15 02:05:27,10
2024-09-15 02:05:59,12
2024-09-15 02:06:31,13
2024-09-15 02:07:04,14
2024-09-15 02:07:36,15
2024-09-15 02:08:08,16
2024-09-15 02:08:41,13
2024-09-15 02:09:13,15
2024-09-15 02:09:45,13
2024-09-15 02:10:18,15
2024-09-15 02:10:50,9
2024-09-15 02:11:23,12
2024-09-15 02:11:55,15
2024-09-15 02:12:27,16
2024-09-15 02:13:00,15
2024-09-15 02:13:32,14
2024-09-15 02:14:04,13
2024-09-15 02:14:37,13
2024-09-15 02:15:09,14
2024-09-15 02:15:41,13
2024-09-15 02:16:14,14
2024-09-15 02:16:46,14
2024-09-15 02:17:19,9
2024-09-15 02:17:51,12
2024-09-15 02:18:23,21
2024-09-15 02:18:56,12
2024-09-15 02:19:28,19
2024-09-15 02:20:00,13
2024-09-15 02:20:33,19
2024-09-15 02:21:05,11
2024-09-15 02:21:38,15
2024-09-15 02:22:10,16
2024-09-15 02:22:42,14
2024-09-15 02:23:15,13
2024-09-15 02:23:47,14
2024-09-15 02:24:19,13
2024-09-15 02:24:52,18
2024-09-15 02:25:24,15
2024-09-15 02:25:57,13
2024-09-15 02:26:29,14
2024-09-15 02:27:01,12
2024-09-15 02:27:34,14
2024-09-15 02:28:06,12
2024-09-15 02:28:39,15
2024-09-15 02:29:11,18
2024-09-15 02:29:43,12
2024-09-15 02:30:16,12
2024-09-15 02:30:48,12
2024-09-15 02:31:21,18
2024-09-15 02:31:53,14
2024-09-15 02:32:25,11
2024-09-15 02:32:58,14
2024-09-15 02:33:30,16
2024-09-15 02:34:02,16
2024-09-15 02:34:35,15
2024-09-15 02:35:07,18
2024-09-15 02:35:40,13
2024-09-15 02:36:12,17
2024-09-15 02:36:44,14
2024-09-15 02:37:17,13
2024-09-15 02:37:49,15
2024-09-15 02:38:21,13
2024-09-15 02:38:54,11
2024-09-15 02:39:26,20
2024-09-15 02:39:58,15
2024-09-15 02:40:31,15
2024-09-15 02:41:03,18
2024-09-15 02:41:35,20
2024-09-15 02:42:08,15
2024-09-15 02:42:40,14
2024-09-15 02:43:13,12
2024-09-15 02:43:45,20
2024-09-15 02:44:17,20
2024-09-15 02:44:50,16
2024-09-15 02:45:22,16
2024-09-15 02:45:54,13
2024-09-15 02:46:27,11
2024-09-15 02:46:59,15
2024-09-15 02:47:31,13
2024-09-15 02:48:04,11
2024-09-15 02:48:36,12
2024-09-15 02:49:09,14
2024-09-15 02:49:41,12
2024-09-15 02:50:13,11
2024-09-15 02:50:46,15
2024-09-15 02:51:18,17
2024-09-15 02:51:51,14
2024-09-15 02:52:23,12
2024-09-15 02:52:55,14
2024-09-15 02:53:28,17
2024-09-15 02:54:00,22
2024-09-15 02:54:33,14
2024-09-15 02:55:05,15
2024-09-15 02:55:37,15
2024-09-15 02:56:10,13
2024-09-15 02:56:42,12
2024-09-15 02:57:14,10
2024-09-15 02:57:47,12
2024-09-15 02:58:19,14
2024-09-15 02:58:52,16
2024-09-15 02:59:24,12
2024-09-15 02:59:56,15
2024-09-15 03:00:29,15
2024-09-15 03:01:01,16
2024-09-15 03:01:34,13
2024-09-15 03:02:06,18
2024-09-15 03:02:38,13
2024-09-15 03:03:11,11
2024-09-15 03:03:43,14
2024-09-15 03:04:15,16
2024-09-15 03:04:48,12
2024-09-15 03:05:20,16
2024-09-15 03:05:53,13
2024-09-15 03:06:25,11
2024-09-15 03:06:57,10
2024-09-15 03:07:30,11
2024-09-15 03:08:02,12
2024-09-15 03:08:34,15
2024-09-15 03:09:07,14
2024-09-15 03:09:39,12
2024-09-15 03:10:12,15
2024-09-15 03:10:44,19
2024-09-15 03:11:16,13
2024-09-15 03:11:49,18
2024-09-15 03:12:21,14
2024-09-15 03:12:54,13
2024-09-15 03:13:26,13
2024-09-15 03:13:58,19
2024-09-15 03:14:31,13
2024-09-15 03:15:03,15
2024-09-15 03:15:36,12
2024-09-15 03:16:08,18
2024-09-15 03:16:40,14
2024-09-15 03:17:13,13
2024-09-15 03:17:45,13
2024-09-15 03:18:18,13
2024-09-15 03:18:50,16
2024-09-15 03:19:22,11
2024-09-15 03:19:55,16
2024-09-15 03:20:27,16
2024-09-15 03:21:00,13
2024-09-15 03:21:32,18
2024-09-15 03:22:04,8
2024-09-15 03:22:37,14
2024-09-15 03:23:09,14
2024-09-15 03:23:41,15
2024-09-15 03:24:14,11
2024-09-15 03:24:46,13
2024-09-15 03:25:19,12
2024-09-15 03:25:51,13
2024-09-15 03:26:23,13
2024-09-15 03:27:26,10
2024-09-15 03:27:58,12
2024-09-15 03:28:31,17
2024-09-15 03:29:03,13
2024-09-15 03:29:36,11
2024-09-15 03:30:08,13
2024-09-15 03:30:40,12
2024-09-15 03:31:13,12
2024-09-15 03:32:15,14
2024-09-15 03:32:48,15
2024-09-15 03:33:20,15
2024-09-15 03:33:52,12
2024-09-15 03:34:25,11
2024-09-15 03:34:57,16
2024-09-15 03:35:30,15
2024-09-15 03:36:02,13
2024-09-15 03:36:34,16
2024-09-15 03:37:07,19
2024-09-15 03:37:39,11
2024-09-15 03:38:12,11
2024-09-15 03:38:44,15
2024-09-15 03:39:16,14
2024-09-15 03:39:49,13
2024-09-15 03:40:21,19
2024-09-15 03:40:53,14
2024-09-15 03:41:26,14
2024-09-15 03:41:58,13
2024-09-15 03:42:31,19
2024-09-15 03:43:03,16
2024-09-15 03:43:35,14
2024-09-15 03:44:08,19
2024-09-15 03:44:40,13
2024-09-15 03:45:13,13
2024-09-15 03:45:45,14
2024-09-15 03:46:17,12
2024-09-15 03:46:50,13
2024-09-15 03:47:22,16
2024-09-15 03:47:55,19
2024-09-15 03:48:27,13
2024-09-15 03:48:59,13
2024-09-15 03:49:32,12
2024-09-15 03:50:04,14
2024-09-15 03:50:37,11
2024-09-15 03:51:09,15
2024-09-15 03:51:41,15
2024-09-15 03:52:14,13
2024-09-15 03:52:46,16
2024-09-15 03:53:19,12
2024-09-15 03:53:51,13
2024-09-15 03:54:24,11
2024-09-15 03:54:56,11
2024-09-15 03:55:28,13
2024-09-15 03:56:01,13
2024-09-15 03:56:33,10
2024-09-15 03:57:06,16
2024-09-15 03:57:38,16
2024-09-15 03:58:10,14
2024-09-15 03:58:43,13
2024-09-15 03:59:15,16
2024-09-15 03:59:48,13
2024-09-15 04:00:20,12
2024-09-15 05:41:06,15
2024-09-15 05:41:39,19
2024-09-15 05:42:11,12
2024-09-15 05:42:44,13
2024-09-15 05:43:16,14
2024-09-15 05:43:49,13
2024-09-15 07:16:16,14
2024-09-15 07:16:49,12
2024-09-15 07:17:21,13
2024-09-15 07:17:54,16
2024-09-15 07:18:26,16
2024-09-15 07:18:58,12
2024-09-15 07:19:31,18
2024-09-15 07:20:03,12
2024-09-15 07:20:36,15
2024-09-15 07:21:08,14
2024-09-15 07:21:41,12
2024-09-15 07:22:13,15
2024-09-15 07:22:46,16
2024-09-15 07:23:18,13
2024-09-15 07:23:50,13
2024-09-15 07:24:53,16
2024-09-15 07:25:26,19
2024-09-15 07:25:58,12
2024-09-15 07:26:31,16
2024-09-15 07:27:03,14
2024-09-15 07:27:35,12
2024-09-15 07:28:08,15
2024-09-15 07:28:40,16
2024-09-15 07:29:13,12
2024-09-15 07:29:45,13
2024-09-15 07:30:18,11
2024-09-15 07:30:50,14
2024-09-15 07:31:53,11
2024-09-15 07:32:25,15
2024-09-15 07:32:58,17
2024-09-15 07:33:30,17
2024-09-15 07:34:02,11
2024-09-15 07:34:35,15
2024-09-15 07:35:07,12
2024-09-15 07:35:40,13
2024-09-15 07:36:12,12
2024-09-15 07:36:45,16
