Timestamp,Total_CPU_Count
2024-09-13 06:02:36,16
2024-09-13 06:03:09,12
2024-09-13 06:03:41,12
2024-09-13 06:04:13,15
2024-09-13 06:04:46,15
2024-09-13 06:05:18,13
2024-09-13 06:05:50,17
2024-09-13 06:06:23,12
2024-09-13 06:06:55,15
2024-09-13 06:07:28,21
2024-09-13 06:08:00,14
2024-09-13 06:08:32,13
2024-09-13 06:09:05,12
2024-09-13 06:09:37,15
2024-09-13 06:10:10,17
2024-09-13 06:10:42,15
2024-09-13 06:11:14,12
2024-09-13 06:11:47,15
2024-09-13 06:12:19,16
2024-09-13 06:12:51,13
2024-09-13 06:13:24,14
2024-09-13 06:13:56,15
2024-09-13 06:14:29,14
2024-09-13 06:15:01,12
2024-09-13 06:15:33,15
2024-09-13 06:16:06,15
2024-09-13 06:16:38,15
2024-09-13 06:17:11,11
2024-09-13 06:17:43,12
2024-09-13 06:18:15,12
2024-09-13 06:18:48,14
2024-09-13 06:19:20,17
2024-09-13 06:19:53,16
2024-09-13 06:20:25,14
2024-09-13 06:20:57,18
2024-09-13 06:21:30,18
2024-09-13 06:22:02,11
2024-09-13 06:22:35,12
2024-09-13 06:23:07,16
2024-09-13 06:23:39,14
2024-09-13 06:24:12,13
2024-09-13 06:24:44,11
2024-09-13 06:25:17,17
2024-09-13 06:25:49,13
2024-09-13 06:26:21,11
2024-09-13 06:26:54,17
2024-09-13 06:27:26,12
2024-09-13 06:27:59,16
2024-09-13 06:28:31,15
2024-09-13 06:29:03,15
2024-09-13 06:29:36,13
2024-09-13 06:30:08,14
2024-09-13 06:30:41,17
2024-09-13 06:31:13,18
2024-09-13 06:31:46,11
2024-09-13 06:32:18,20
2024-09-13 06:32:50,10
2024-09-13 06:33:23,18
2024-09-13 09:58:34,13
2024-09-13 09:59:06,15
2024-09-13 09:59:39,19
2024-09-13 10:00:11,10
2024-09-13 10:00:43,18
2024-09-13 10:01:16,15
2024-09-13 10:01:48,14
2024-09-13 10:02:21,14
2024-09-13 10:02:53,15
2024-09-13 10:03:25,14
2024-09-13 10:03:58,13
2024-09-13 10:04:30,22
2024-09-13 10:05:02,19
2024-09-13 10:05:35,11
2024-09-13 10:06:38,15
2024-09-13 10:07:10,20
2024-09-13 10:07:43,18
2024-09-13 10:08:15,10
2024-09-13 10:08:47,19
2024-09-13 10:09:20,15
2024-09-13 10:09:52,9
