Timestamp,Total_CPU_Count
2024-09-13 12:51:53,15
2024-09-13 12:52:25,13
2024-09-13 12:52:57,15
2024-09-13 12:54:00,19
2024-09-13 12:54:32,16
2024-09-13 12:55:05,17
2024-09-13 12:55:37,11
2024-09-13 12:56:09,13
2024-09-13 12:56:42,13
2024-09-13 12:57:14,14
2024-09-13 12:57:47,14
2024-09-13 12:58:19,13
2024-09-13 12:59:22,14
2024-09-13 12:59:55,17
2024-09-13 13:00:27,13
2024-09-13 13:00:59,13
2024-09-13 13:01:32,17
2024-09-13 13:02:04,14
2024-09-13 13:02:36,11
2024-09-13 13:03:09,14
2024-09-13 13:03:41,11
2024-09-13 13:04:13,14
2024-09-13 13:04:46,16
2024-09-13 13:05:18,13
2024-09-13 13:05:50,13
2024-09-13 13:06:23,14
2024-09-13 13:06:55,14
2024-09-13 13:07:27,15
2024-09-13 13:08:00,13
2024-09-13 13:08:32,13
2024-09-13 13:09:04,13
2024-09-13 13:09:37,15
2024-09-13 13:10:09,16
2024-09-13 13:10:41,11
2024-09-13 13:11:45,16
2024-09-13 13:12:48,14
2024-09-13 13:13:21,17
2024-09-13 13:13:53,13
2024-09-13 13:14:25,16
2024-09-13 13:15:29,14
2024-09-13 13:16:01,14
2024-09-13 13:16:34,12
2024-09-13 13:17:06,18
2024-09-13 13:17:38,13
2024-09-13 13:18:11,19
2024-09-13 13:18:43,16
2024-09-13 13:19:15,12
2024-09-13 13:19:48,17
2024-09-13 13:20:20,15
2024-09-13 13:20:52,18
2024-09-13 13:21:25,12
2024-09-13 13:21:57,14
2024-09-13 13:22:29,12
2024-09-13 13:23:02,15
2024-09-13 13:23:34,14
2024-09-13 13:24:06,14
2024-09-13 13:24:39,16
2024-09-13 13:25:11,18
2024-09-13 13:25:44,14
2024-09-13 13:26:16,20
2024-09-13 13:27:19,14
2024-09-13 13:27:52,15
2024-09-13 13:28:55,13
2024-09-13 13:29:27,14
2024-09-13 13:30:00,13
2024-09-13 13:30:32,13
2024-09-13 13:31:05,11
2024-09-13 13:31:37,18
2024-09-13 13:32:09,12
2024-09-13 13:33:13,17
2024-09-13 13:33:45,10
2024-09-13 13:34:17,14
2024-09-13 13:34:50,11
2024-09-13 13:35:22,11
2024-09-13 13:35:55,9
2024-09-13 13:36:27,15
2024-09-13 13:36:59,15
2024-09-13 13:37:32,13
2024-09-13 13:38:04,16
2024-09-13 13:39:07,13
2024-09-13 13:39:40,11
2024-09-13 13:40:12,10
2024-09-13 13:40:44,17
2024-09-13 13:41:17,13
2024-09-13 13:41:49,17
2024-09-13 13:42:22,14
2024-09-13 13:42:54,16
2024-09-13 13:43:26,15
2024-09-13 13:43:59,13
2024-09-13 13:44:31,17
2024-09-13 13:45:03,17
2024-09-13 13:45:36,20
2024-09-13 13:46:08,12
2024-09-13 13:46:41,16
2024-09-13 13:47:13,12
2024-09-13 13:47:45,11
2024-09-13 13:48:18,14
2024-09-13 13:48:50,12
2024-09-13 13:49:22,12
2024-09-13 13:49:55,14
2024-09-13 13:50:27,15
2024-09-13 13:50:59,18
2024-09-13 13:51:32,12
2024-09-13 13:52:04,19
2024-09-13 13:52:37,11
2024-09-13 13:53:09,15
2024-09-13 13:53:41,11
2024-09-13 13:54:14,17
2024-09-13 13:54:46,15
2024-09-13 13:55:18,17
2024-09-13 13:55:51,14
2024-09-13 13:56:23,14
2024-09-13 13:56:56,12
2024-09-13 13:57:28,11
2024-09-13 13:58:00,18
2024-09-13 13:58:33,12
2024-09-13 13:59:35,12
2024-09-13 14:00:08,20
2024-09-13 14:00:40,15
2024-09-13 14:01:12,16
2024-09-13 14:01:45,14
2024-09-13 14:02:17,20
2024-09-13 14:02:49,16
2024-09-13 14:03:22,14
2024-09-13 14:03:54,9
2024-09-13 14:04:27,23
2024-09-13 14:04:59,14
2024-09-13 14:05:31,21
2024-09-13 14:06:04,13
2024-09-13 14:06:36,13
2024-09-13 14:07:08,14
2024-09-13 14:07:41,16
2024-09-13 14:08:13,15
2024-09-13 14:08:46,11
2024-09-13 14:09:18,16
2024-09-13 14:09:50,14
2024-09-13 14:10:23,17
2024-09-13 14:10:55,17
2024-09-13 14:11:28,15
2024-09-13 14:12:00,19
2024-09-13 14:12:33,14
2024-09-13 14:13:05,12
2024-09-13 14:13:37,16
2024-09-13 14:14:10,11
2024-09-13 14:14:42,14
2024-09-13 14:15:14,11
2024-09-13 14:15:47,12
2024-09-13 14:16:19,18
2024-09-13 14:16:52,18
2024-09-13 14:17:24,14
2024-09-13 14:17:56,21
2024-09-13 14:18:29,12
2024-09-13 14:19:01,16
2024-09-13 14:19:34,13
2024-09-13 14:20:06,13
2024-09-13 14:20:38,13
2024-09-13 14:21:41,14
2024-09-13 14:22:14,14
2024-09-13 14:22:46,14
2024-09-13 14:23:18,13
2024-09-13 14:23:51,15
2024-09-13 14:24:23,13
2024-09-13 14:24:56,13
2024-09-13 14:25:28,13
2024-09-13 14:26:00,11
2024-09-13 14:26:33,16
2024-09-13 14:27:05,13
2024-09-13 14:27:37,12
2024-09-13 14:28:10,13
2024-09-13 14:28:42,13
2024-09-13 14:29:15,14
2024-09-13 14:29:47,14
2024-09-13 14:30:19,19
2024-09-13 14:30:52,16
2024-09-13 14:31:24,11
2024-09-13 14:31:56,14
2024-09-13 14:32:29,12
2024-09-13 14:33:01,14
2024-09-13 14:33:34,12
2024-09-13 14:34:06,15
2024-09-13 14:34:38,14
2024-09-13 14:35:11,11
2024-09-13 14:35:43,13
2024-09-13 14:36:16,14
2024-09-13 14:36:48,11
2024-09-13 14:37:20,13
2024-09-13 14:37:53,15
2024-09-13 14:38:25,13
2024-09-13 14:38:57,13
2024-09-13 14:39:30,15
2024-09-13 14:40:02,11
2024-09-13 14:40:35,12
2024-09-13 14:41:07,12
2024-09-13 14:41:39,20
2024-09-13 14:42:12,15
2024-09-13 14:42:44,14
2024-09-13 14:43:17,15
2024-09-13 14:43:49,12
2024-09-13 14:44:21,13
2024-09-13 14:44:54,14
2024-09-13 14:45:26,15
2024-09-13 14:45:58,17
2024-09-13 14:46:31,12
2024-09-13 14:47:03,14
2024-09-13 14:47:36,15
2024-09-13 14:48:08,13
2024-09-13 14:48:40,17
2024-09-13 14:49:13,15
2024-09-13 14:49:45,19
2024-09-13 14:50:18,14
2024-09-13 14:50:50,19
2024-09-13 14:51:22,14
2024-09-13 14:51:55,14
2024-09-13 14:52:27,16
2024-09-13 14:53:00,12
2024-09-13 14:53:32,14
2024-09-13 14:54:04,17
2024-09-13 14:54:37,10
2024-09-13 14:55:09,11
2024-09-13 14:55:42,17
2024-09-13 14:56:14,12
2024-09-13 14:56:46,10
2024-09-13 18:21:42,13
2024-09-13 18:22:14,14
2024-09-13 18:22:46,14
2024-09-13 18:23:19,21
2024-09-13 18:23:51,12
2024-09-13 18:24:23,13
2024-09-13 18:25:26,13
2024-09-13 18:25:58,14
2024-09-13 18:26:31,19
2024-09-13 18:27:03,15
2024-09-13 18:27:35,14
2024-09-13 18:28:08,14
2024-09-13 18:28:40,17
2024-09-13 18:29:12,10
2024-09-13 18:29:45,12
2024-09-13 18:30:17,11
2024-09-13 18:30:50,14
