Timestamp,Total_CPU_Count
2024-09-14 18:52:24,14
2024-09-14 18:52:57,11
2024-09-14 18:53:29,14
2024-09-14 18:54:01,15
2024-09-14 18:54:34,15
2024-09-14 18:55:06,13
2024-09-14 18:55:38,13
2024-09-14 18:56:11,17
2024-09-14 18:56:43,12
2024-09-14 18:57:16,15
2024-09-14 18:57:48,15
2024-09-14 18:58:20,12
2024-09-14 18:58:53,15
2024-09-14 18:59:25,14
2024-09-14 18:59:57,13
2024-09-14 19:00:30,15
2024-09-14 19:01:02,13
2024-09-14 19:01:34,11
2024-09-14 19:02:07,12
2024-09-14 19:02:39,14
2024-09-14 19:03:12,17
2024-09-14 19:03:44,15
2024-09-14 19:04:16,13
2024-09-14 19:04:49,16
2024-09-14 19:05:21,17
2024-09-14 19:05:53,16
2024-09-14 19:06:26,19
2024-09-14 19:06:58,10
2024-09-14 19:07:30,11
2024-09-14 19:08:03,15
2024-09-14 19:08:35,12
2024-09-14 19:09:07,13
2024-09-14 19:09:40,13
2024-09-14 19:10:12,14
2024-09-14 19:10:44,15
2024-09-14 19:11:17,13
2024-09-14 19:11:49,16
2024-09-14 19:12:21,12
2024-09-14 19:12:54,13
2024-09-14 19:13:26,15
2024-09-14 19:13:59,11
2024-09-14 19:14:31,16
2024-09-14 19:15:03,16
2024-09-14 19:15:36,15
2024-09-14 19:16:08,13
2024-09-14 19:16:40,13
2024-09-14 19:17:13,10
2024-09-14 19:17:45,15
2024-09-14 19:18:17,13
2024-09-14 19:18:50,13
2024-09-14 19:19:22,15
2024-09-14 19:19:54,15
2024-09-14 19:20:27,11
2024-09-14 19:20:59,13
2024-09-14 19:21:31,14
2024-09-14 19:22:04,15
2024-09-14 19:22:36,14
2024-09-14 19:23:08,14
2024-09-14 19:23:41,15
2024-09-14 19:24:13,12
2024-09-14 19:24:46,16
2024-09-14 19:25:18,11
2024-09-14 19:25:50,13
2024-09-14 19:26:23,15
2024-09-14 19:26:55,13
2024-09-14 19:27:27,11
2024-09-14 19:28:00,16
2024-09-14 19:28:32,15
2024-09-14 19:29:04,14
2024-09-14 19:29:37,14
2024-09-14 19:30:09,15
2024-09-14 19:30:42,13
2024-09-14 19:31:45,12
2024-09-14 19:32:17,14
2024-09-14 19:32:50,12
2024-09-14 19:33:22,12
2024-09-14 19:33:54,13
2024-09-14 19:34:27,13
2024-09-14 19:34:59,18
2024-09-14 19:35:32,16
2024-09-14 19:36:04,12
2024-09-14 19:36:36,17
2024-09-14 19:37:09,12
2024-09-14 19:37:41,22
2024-09-14 19:38:13,14
2024-09-14 19:38:46,14
2024-09-14 19:39:18,17
2024-09-14 19:39:51,11
2024-09-14 19:40:23,16
2024-09-14 19:40:55,18
2024-09-14 19:41:28,16
2024-09-14 19:42:00,16
2024-09-14 19:42:32,12
2024-09-14 19:43:05,13
2024-09-14 19:43:37,19
2024-09-14 19:44:09,12
2024-09-14 19:44:42,20
2024-09-14 19:45:14,18
2024-09-14 19:45:47,12
2024-09-14 19:46:19,14
2024-09-14 19:46:51,16
2024-09-14 19:47:24,12
2024-09-14 19:48:27,15
2024-09-14 19:48:59,17
2024-09-14 19:49:32,14
2024-09-14 19:50:04,14
2024-09-14 19:50:37,14
2024-09-14 19:51:09,15
2024-09-14 19:51:41,14
2024-09-14 19:52:14,13
2024-09-14 19:52:46,14
2024-09-14 19:53:19,13
2024-09-14 19:54:22,13
2024-09-14 19:54:54,11
2024-09-14 19:55:27,13
2024-09-14 19:55:59,14
2024-09-14 19:57:02,13
2024-09-14 19:58:05,20
2024-09-14 19:59:08,14
2024-09-14 19:59:40,13
2024-09-14 20:00:12,17
2024-09-14 20:00:45,10
2024-09-14 20:01:17,13
2024-09-14 20:01:50,15
2024-09-14 20:02:22,13
2024-09-14 20:02:54,15
2024-09-14 20:03:27,18
2024-09-14 20:03:59,13
2024-09-14 20:04:31,13
2024-09-14 20:05:04,14
2024-09-14 20:05:36,13
2024-09-14 20:06:40,18
2024-09-14 20:07:12,12
2024-09-14 20:07:44,16
2024-09-14 20:08:17,15
2024-09-14 20:08:49,15
2024-09-14 20:09:21,14
2024-09-14 20:09:54,20
2024-09-14 20:10:26,11
2024-09-14 20:10:59,14
2024-09-14 20:11:31,12
2024-09-14 20:12:03,13
2024-09-14 20:13:07,15
2024-09-14 20:13:39,15
2024-09-14 20:14:12,15
2024-09-14 20:14:44,14
2024-09-14 20:15:17,12
2024-09-14 20:16:20,13
2024-09-14 20:16:53,13
2024-09-14 20:17:25,19
2024-09-14 20:17:57,13
2024-09-14 20:18:30,17
2024-09-14 20:19:02,15
2024-09-14 20:19:35,14
2024-09-14 20:20:07,13
2024-09-14 20:20:39,17
2024-09-14 20:22:13,12
2024-09-14 20:22:46,19
2024-09-14 20:23:18,13
2024-09-14 20:23:51,12
2024-09-14 20:24:23,17
2024-09-14 20:24:55,15
2024-09-14 20:25:28,22
2024-09-14 20:26:00,10
2024-09-14 20:26:32,15
2024-09-14 20:27:05,15
2024-09-14 20:27:37,12
2024-09-14 20:28:10,14
2024-09-14 20:29:12,10
2024-09-14 20:29:44,12
2024-09-14 20:30:17,13
2024-09-14 20:30:49,16
2024-09-14 20:31:21,14
2024-09-14 20:31:54,13
2024-09-14 20:32:26,13
2024-09-14 20:32:59,15
2024-09-14 20:33:31,19
2024-09-14 20:34:03,12
2024-09-14 20:34:36,11
2024-09-14 20:35:08,15
2024-09-14 20:35:40,14
2024-09-14 20:36:13,9
2024-09-14 20:36:45,15
2024-09-14 20:37:18,16
2024-09-14 20:37:50,12
2024-09-14 20:38:22,11
2024-09-14 20:38:55,16
2024-09-14 20:39:27,16
2024-09-14 20:39:59,25
2024-09-14 20:40:32,13
2024-09-14 20:41:04,14
2024-09-14 20:41:36,14
2024-09-14 20:42:09,14
2024-09-14 20:42:41,14
2024-09-14 20:43:14,15
2024-09-14 20:44:16,13
2024-09-14 20:44:49,13
2024-09-14 20:45:21,13
2024-09-14 20:45:53,15
2024-09-14 20:46:26,12
2024-09-14 20:46:58,18
2024-09-14 20:47:30,11
2024-09-14 20:48:03,14
2024-09-14 20:48:35,8
2024-09-14 20:49:08,15
2024-09-14 20:49:40,11
2024-09-14 20:50:12,13
2024-09-15 00:22:33,15
2024-09-15 00:23:05,11
2024-09-15 00:23:37,13
2024-09-15 00:24:10,19
2024-09-15 00:24:42,14
2024-09-15 00:25:15,11
2024-09-15 00:25:47,18
2024-09-15 00:26:19,14
2024-09-15 00:26:52,17
2024-09-15 00:27:24,14
2024-09-15 00:27:56,15
2024-09-15 00:28:29,13
2024-09-15 00:29:31,14
2024-09-15 00:30:04,12
2024-09-15 00:31:07,16
2024-09-15 00:31:40,10
2024-09-15 00:32:12,15
2024-09-15 00:32:44,14
2024-09-15 00:33:17,15
2024-09-15 00:33:49,14
2024-09-15 00:34:21,13
2024-09-15 00:34:54,11
2024-09-15 00:35:26,13
2024-09-15 00:35:59,12
2024-09-15 00:36:31,17
2024-09-15 00:37:04,11
2024-09-15 00:37:36,13
2024-09-15 00:38:08,11
2024-09-15 00:38:41,12
2024-09-15 00:39:13,13
2024-09-15 00:39:46,14
2024-09-15 00:40:18,16
2024-09-15 00:40:50,21
