Timestamp,Total_CPU_Count
2024-09-14 04:12:40,19
2024-09-14 04:13:13,12
2024-09-14 04:13:45,13
2024-09-14 04:14:18,13
2024-09-14 04:14:50,20
2024-09-14 04:15:53,13
2024-09-14 04:16:25,12
2024-09-14 04:16:57,14
2024-09-14 04:17:30,15
2024-09-14 04:18:32,14
2024-09-14 04:19:05,13
2024-09-14 04:19:37,10
2024-09-14 04:20:09,14
2024-09-14 04:20:42,17
2024-09-14 04:21:14,20
2024-09-14 04:21:47,19
2024-09-14 04:22:19,13
2024-09-14 04:22:51,15
2024-09-14 04:23:24,16
2024-09-14 04:23:56,14
2024-09-14 04:24:29,18
2024-09-14 04:25:01,11
2024-09-14 04:25:33,15
2024-09-14 04:26:06,12
2024-09-14 04:26:38,15
2024-09-14 04:27:11,19
2024-09-14 04:27:43,11
2024-09-14 04:28:15,16
2024-09-14 04:28:48,16
2024-09-14 04:29:20,12
2024-09-14 04:29:52,14
2024-09-14 04:30:25,17
2024-09-14 04:30:57,12
2024-09-14 04:31:30,19
2024-09-14 04:32:02,14
2024-09-14 04:32:34,13
2024-09-14 04:33:07,14
2024-09-14 04:33:39,13
2024-09-14 04:34:11,14
2024-09-14 04:34:44,15
2024-09-14 04:35:16,14
2024-09-14 04:35:49,20
2024-09-14 04:36:21,16
2024-09-14 04:36:53,17
2024-09-14 04:37:26,14
2024-09-14 04:37:58,25
2024-09-14 04:38:31,20
2024-09-14 04:39:03,15
2024-09-14 04:39:35,13
2024-09-14 04:40:08,11
2024-09-14 04:40:40,12
2024-09-14 04:41:13,11
2024-09-14 04:41:45,15
2024-09-14 04:42:17,18
2024-09-14 04:42:50,14
2024-09-14 04:43:22,15
2024-09-14 04:43:55,12
2024-09-14 04:44:27,13
2024-09-14 04:44:59,12
2024-09-14 04:45:32,14
2024-09-14 04:46:04,11
2024-09-14 04:46:37,20
2024-09-14 04:47:09,13
2024-09-14 04:47:42,14
2024-09-14 04:48:14,18
2024-09-14 04:48:46,11
2024-09-14 04:49:19,13
2024-09-14 04:49:51,16
2024-09-14 04:50:24,18
2024-09-14 04:50:56,13
2024-09-14 04:51:28,15
2024-09-14 04:52:01,14
2024-09-14 04:52:33,12
2024-09-14 04:53:06,13
2024-09-14 08:08:56,21
2024-09-14 08:09:28,13
2024-09-14 08:10:01,17
2024-09-14 08:10:33,12
2024-09-14 08:11:05,13
2024-09-14 08:11:38,15
2024-09-14 08:12:10,14
2024-09-14 08:12:43,12
2024-09-14 08:13:15,15
2024-09-14 08:13:47,16
2024-09-14 08:14:20,13
2024-09-14 08:14:52,15
2024-09-14 08:15:25,15
2024-09-14 08:16:27,14
2024-09-14 08:17:00,13
2024-09-14 08:17:32,14
2024-09-14 08:18:05,15
2024-09-14 08:18:37,10
2024-09-14 08:19:09,16
2024-09-14 08:19:42,12
2024-09-14 08:20:14,15
2024-09-14 08:20:47,12
2024-09-14 08:21:19,13
2024-09-14 08:21:52,16
2024-09-14 08:22:24,13
2024-09-14 08:22:57,16
2024-09-14 08:23:29,13
