Timestamp,Total_CPU_Count
2024-09-20 02:18:37,16
2024-09-20 02:19:09,18
2024-09-20 02:19:42,15
2024-09-20 02:20:14,14
2024-09-20 02:20:46,13
2024-09-20 02:21:19,11
2024-09-20 02:21:51,17
2024-09-20 02:22:23,14
2024-09-20 02:22:56,12
2024-09-20 02:23:59,11
2024-09-20 02:24:32,19
2024-09-20 02:25:04,18
2024-09-20 02:25:36,16
2024-09-20 02:26:09,16
2024-09-20 02:26:41,21
2024-09-20 02:27:13,17
2024-09-20 02:27:46,13
2024-09-20 02:28:18,13
2024-09-20 02:28:51,11
2024-09-20 02:29:23,10
2024-09-20 02:29:55,18
2024-09-20 02:30:28,12
2024-09-20 02:31:00,11
2024-09-20 02:31:32,13
2024-09-20 02:32:05,13
2024-09-20 02:32:37,12
2024-09-20 02:33:10,13
2024-09-20 02:33:42,12
2024-09-20 02:34:14,14
2024-09-20 02:34:47,19
2024-09-20 02:35:19,14
2024-09-20 02:35:52,13
2024-09-20 02:36:24,14
2024-09-20 02:36:56,15
2024-09-20 02:37:29,14
2024-09-20 02:38:01,13
2024-09-20 02:38:34,12
2024-09-20 02:39:06,16
2024-09-20 02:39:39,12
2024-09-20 02:40:11,14
2024-09-20 02:40:43,16
2024-09-20 02:41:16,16
2024-09-20 02:41:48,17
2024-09-20 02:42:21,19
2024-09-20 02:42:53,11
2024-09-20 02:43:25,13
2024-09-20 02:43:58,15
2024-09-20 02:44:30,14
2024-09-20 02:45:02,14
2024-09-20 02:45:35,11
2024-09-20 02:46:07,10
2024-09-20 02:46:40,16
2024-09-20 02:47:12,15
2024-09-20 02:47:44,13
2024-09-20 02:48:17,14
2024-09-20 02:48:49,11
2024-09-20 02:49:22,11
2024-09-20 02:49:54,16
2024-09-20 02:50:26,15
2024-09-20 02:50:59,14
2024-09-20 02:51:31,14
2024-09-20 02:52:03,16
2024-09-20 02:52:36,12
2024-09-20 02:53:08,14
2024-09-20 02:53:41,15
2024-09-20 02:54:13,18
2024-09-20 02:54:45,13
2024-09-20 02:55:18,19
2024-09-20 02:55:50,12
2024-09-20 02:56:22,14
2024-09-20 02:56:55,17
2024-09-20 02:57:27,14
2024-09-20 02:58:00,18
2024-09-20 02:58:32,14
2024-09-20 02:59:04,13
2024-09-20 02:59:37,16
2024-09-20 03:00:09,12
2024-09-20 03:00:41,13
2024-09-20 03:01:44,15
2024-09-20 03:02:17,14
2024-09-20 03:02:49,12
2024-09-20 03:03:21,15
2024-09-20 03:03:54,11
2024-09-20 03:04:26,12
2024-09-20 03:04:58,17
2024-09-20 03:05:31,14
2024-09-20 03:06:03,12
2024-09-20 03:06:36,14
2024-09-20 03:07:08,13
2024-09-20 03:07:40,21
2024-09-20 03:08:13,17
2024-09-20 03:08:45,17
2024-09-20 03:09:18,13
2024-09-20 03:09:50,12
2024-09-20 03:10:22,12
2024-09-20 03:10:55,14
2024-09-20 03:11:27,15
2024-09-20 03:11:59,11
2024-09-20 03:12:32,12
2024-09-20 03:13:04,16
2024-09-20 03:13:36,16
2024-09-20 03:14:09,15
2024-09-20 03:14:41,11
2024-09-20 03:15:14,11
2024-09-20 03:15:46,15
2024-09-20 03:16:18,13
2024-09-20 03:16:51,12
2024-09-20 03:17:23,12
2024-09-20 03:17:56,10
2024-09-20 03:18:28,14
2024-09-20 03:19:00,11
2024-09-20 03:19:33,18
2024-09-20 03:20:05,12
2024-09-20 03:20:38,17
2024-09-20 03:21:10,12
2024-09-20 03:21:42,15
2024-09-20 03:22:15,17
2024-09-20 03:22:47,14
2024-09-20 03:23:20,15
2024-09-20 03:23:52,19
2024-09-20 03:24:24,13
2024-09-20 03:24:57,13
2024-09-20 03:25:29,17
2024-09-20 03:26:02,12
2024-09-20 03:26:34,15
2024-09-20 03:27:06,16
2024-09-20 03:27:39,19
2024-09-20 03:28:11,12
2024-09-20 03:28:44,14
2024-09-20 03:29:16,14
2024-09-20 03:29:49,12
2024-09-20 03:30:21,15
2024-09-20 03:30:53,17
2024-09-20 03:31:26,14
2024-09-20 03:31:58,21
2024-09-20 03:32:31,12
2024-09-20 03:33:03,21
2024-09-20 03:33:35,13
2024-09-20 03:34:08,16
2024-09-20 03:34:40,13
2024-09-20 03:35:13,13
2024-09-20 03:35:45,12
2024-09-20 03:36:18,12
2024-09-20 03:36:50,14
2024-09-20 03:37:22,14
2024-09-20 03:37:55,17
2024-09-20 03:38:27,14
2024-09-20 03:39:00,15
2024-09-20 03:39:32,11
2024-09-20 03:40:04,20
2024-09-20 03:40:37,14
2024-09-20 03:41:09,12
2024-09-20 03:41:42,14
2024-09-20 03:42:14,14
2024-09-20 03:42:47,15
2024-09-20 03:43:19,13
2024-09-20 03:43:51,19
2024-09-20 03:44:24,11
2024-09-20 03:44:56,13
2024-09-20 03:45:29,14
2024-09-20 03:46:01,13
2024-09-20 03:46:34,17
2024-09-20 03:47:06,14
2024-09-20 03:47:38,19
2024-09-20 03:48:11,15
2024-09-20 03:48:43,14
2024-09-20 03:49:16,13
2024-09-20 03:49:48,16
2024-09-20 03:50:21,15
2024-09-20 03:50:53,13
2024-09-20 03:51:26,13
2024-09-20 07:09:27,13
2024-09-20 07:10:00,21
2024-09-20 07:10:32,16
2024-09-20 07:11:35,18
2024-09-20 07:12:08,15
2024-09-20 07:12:40,12
2024-09-20 07:13:12,15
2024-09-20 07:13:45,13
2024-09-20 07:14:17,18
2024-09-20 07:14:50,14
2024-09-20 07:15:53,27
2024-09-20 07:16:25,15
2024-09-20 07:17:29,13
2024-09-20 07:18:01,12
2024-09-20 07:18:33,19
2024-09-20 07:19:06,14
2024-09-20 07:19:38,13
2024-09-20 07:20:10,13
2024-09-20 07:20:43,11
2024-09-20 07:21:15,9
2024-09-20 07:21:47,11
2024-09-20 07:22:20,15
2024-09-20 07:23:23,13
2024-09-20 07:23:55,13
2024-09-20 07:24:59,10
2024-09-20 07:26:01,15
2024-09-20 07:26:34,15
2024-09-20 07:27:06,19
2024-09-20 07:27:38,10
2024-09-20 07:28:11,11
2024-09-20 07:28:43,14
2024-09-20 07:29:16,12
2024-09-20 07:29:48,17
2024-09-20 07:30:20,22
2024-09-20 07:30:53,13
2024-09-20 07:31:25,14
2024-09-20 07:31:57,13
2024-09-20 07:32:30,11
2024-09-20 07:33:02,17
2024-09-20 07:33:35,11
2024-09-20 07:34:07,13
2024-09-20 07:34:39,12
2024-09-20 07:35:12,14
2024-09-20 07:35:44,13
2024-09-20 07:36:16,20
2024-09-20 07:36:49,12
2024-09-20 07:37:21,14
2024-09-20 07:37:54,14
2024-09-20 07:38:26,19
2024-09-20 07:38:58,21
